words,ocurrences
panic,710
fear,1674
sad,1627
mental,938
mind,1121
sorry,1549
shame,906
hate,986
hell,1195
bad,2443
feel,2655
feeling,705
shit,2183
worst,1661
worse,1933
blame,1578
lonely,67
chaos,374
mad,393
ruined,186
anxiety,482
stress,619
stressed,113
phobia,10
shame,906
hurt,327
disorder,77
loneliness,84
turmoil,81
anger,181
horror,217
rage,73
fate,71
nervous,61
restless,18
depression,408
grief,204
worry,816
worried,633
angst,16
depressed,76
suicide,300
suffer,427
suffering,1003
uncertainty,300
uneasy,10
sadness,53
afraid,432
alone,1269
suicidal,21
mood,115
tension,36
anxious,140
desperate,264
dismal,16
exhausted,70
insecure,34
distress,147
distressed,26
frustration,61
disgusting,585
boredom,95
bored,230
insane,322
stupidity,391
bullshit,551
uncertain,166
displeased,27
uncomfortable,57
melancholy,2
overwhelmed,258
pessimistic,14
unhappy,30
upset,197
outrage,110
ass,711
damn,1143
covidiot,144
terrify,2
terrified,115
terrifying,223
distrust,37
scare,289
scared,489
scaring,20
dread,15
failed,1117
failed,1117
failure,1490
fuck,1906
fucking,1692
miserable,47
regret,95
shock,197
shocked,204
negligence,280
betrayed,31
cry,244
crying,207
idiot,852
idiots,674
selfish,368
upheaval,15
mess,370
crisis,9147
horrible,363
violence,580
abuse,529
rape,55
stupid,1518
