words,ocurrences
panic,168
fear,667
sad,703
mental,700
mind,557
sorry,553
shame,371
hate,547
hell,529
bad,1319
feel,1220
feeling,462
shit,1252
worst,1406
worse,930
blame,685
lonely,37
chaos,181
mad,198
ruined,47
anxiety,267
stress,363
stressed,86
phobia,5
shame,371
hurt,225
disorder,41
loneliness,65
turmoil,72
anger,98
horror,69
rage,44
fate,21
nervous,58
restless,4
depression,159
grief,64
worry,411
worried,512
angst,6
depressed,23
suicide,132
suffer,209
suffering,365
uncertainty,149
uneasy,7
sadness,28
afraid,252
alone,545
suicidal,24
mood,45
tension,17
anxious,72
desperate,111
dismal,8
exhausted,103
insecure,13
distress,45
distressed,6
frustration,44
disgusting,222
boredom,9
bored,44
insane,140
stupidity,139
bullshit,236
uncertain,61
displeased,2
uncomfortable,30
melancholy,1
overwhelmed,257
pessimistic,6
unhappy,11
upset,82
outrage,54
ass,287
damn,703
covidiot,119
terrify,3
terrified,32
terrifying,104
distrust,30
scare,109
scared,214
scaring,9
dread,9
failed,531
failed,531
failure,473
fuck,1023
fucking,877
miserable,28
regret,41
shock,110
shocked,159
negligence,137
betrayed,8
cry,109
crying,86
idiot,222
idiots,274
selfish,309
upheaval,10
mess,257
crisis,1853
horrible,162
violence,420
abuse,181
rape,32
stupid,652
