words,ocurrences
panic,435
fear,1433
sad,1140
mental,1280
mind,1133
sorry,1282
shame,735
hate,1012
hell,1035
bad,2428
feel,1956
feeling,767
shit,2655
worst,1914
worse,1889
blame,1547
lonely,90
chaos,342
mad,357
ruined,105
anxiety,515
stress,591
stressed,122
phobia,5
shame,735
hurt,309
disorder,65
loneliness,175
turmoil,64
anger,98
horror,88
rage,50
fate,65
nervous,158
restless,11
depression,361
grief,118
worry,743
worried,742
angst,13
depressed,81
suicide,243
suffer,486
suffering,817
uncertainty,428
uneasy,6
sadness,52
afraid,357
alone,800
suicidal,23
mood,88
tension,141
anxious,121
desperate,237
dismal,24
exhausted,47
insecure,45
distress,110
distressed,39
frustration,44
disgusting,379
boredom,40
bored,151
insane,260
stupidity,509
bullshit,529
uncertain,255
displeased,2
uncomfortable,78
melancholy,1
overwhelmed,165
pessimistic,24
unhappy,41
upset,129
outrage,79
ass,1062
damn,1151
covidiot,99
terrify,3
terrified,71
terrifying,106
distrust,21
scare,234
scared,375
scaring,24
dread,23
failed,936
failed,936
failure,816
fuck,1913
fucking,2205
miserable,45
regret,412
shock,230
shocked,271
negligence,219
betrayed,20
cry,141
crying,172
idiot,1371
idiots,564
selfish,461
upheaval,16
mess,296
crisis,7468
horrible,280
violence,671
abuse,454
rape,79
stupid,2452
