words,ocurrences
panic,132
fear,811
sad,800
mental,752
mind,502
sorry,665
shame,504
hate,431
hell,600
bad,1276
feel,1032
feeling,421
shit,913
worst,768
worse,999
blame,497
lonely,62
chaos,119
mad,127
ruined,61
anxiety,234
stress,285
stressed,100
phobia,3
shame,504
hurt,148
disorder,43
loneliness,70
turmoil,18
anger,69
horror,193
rage,67
fate,44
nervous,39
restless,1
depression,141
grief,117
worry,341
worried,648
angst,5
depressed,39
suicide,179
suffer,227
suffering,717
uncertainty,180
uneasy,2
sadness,35
afraid,206
alone,626
suicidal,20
mood,50
tension,56
anxious,40
desperate,93
dismal,8
exhausted,103
insecure,37
distress,44
distressed,8
frustration,30
disgusting,216
boredom,7
bored,39
insane,183
stupidity,268
bullshit,327
uncertain,69
displeased,0
uncomfortable,27
melancholy,0
overwhelmed,125
pessimistic,7
unhappy,21
upset,69
outrage,63
ass,443
damn,524
covidiot,134
terrify,1
terrified,68
terrifying,80
distrust,19
scare,122
scared,215
scaring,13
dread,32
failed,450
failed,450
failure,328
fuck,1059
fucking,772
miserable,32
regret,47
shock,93
shocked,98
negligence,98
betrayed,26
cry,121
crying,93
idiot,308
idiots,326
selfish,403
upheaval,3
mess,171
crisis,2048
horrible,146
violence,953
abuse,255
rape,26
stupid,803
