words,ocurrences
panic,3858
fear,1971
sad,442
mental,150
mind,513
sorry,598
shame,197
hate,496
hell,473
bad,1672
feel,1394
feeling,424
shit,1564
worst,709
worse,1105
blame,741
lonely,22
chaos,363
mad,258
ruined,56
anxiety,460
stress,198
stressed,159
phobia,4
shame,197
hurt,352
disorder,11
loneliness,4
turmoil,49
anger,49
horror,56
rage,56
fate,33
nervous,153
restless,2
depression,65
grief,27
worry,897
worried,1402
angst,10
depressed,43
suicide,56
suffer,171
suffering,200
uncertainty,328
uneasy,9
sadness,6
afraid,524
alone,340
suicidal,3
mood,46
tension,50
anxious,130
desperate,75
dismal,8
exhausted,16
insecure,6
distress,30
distressed,3
frustration,41
disgusting,185
boredom,9
bored,53
insane,157
stupidity,155
bullshit,172
uncertain,50
displeased,2
uncomfortable,20
melancholy,0
overwhelmed,97
pessimistic,10
unhappy,12
upset,86
outrage,44
ass,643
damn,793
covidiot,1
terrify,1
terrified,112
terrifying,89
distrust,28
scare,1213
scared,929
scaring,139
dread,9
failed,193
failed,193
failure,248
fuck,1093
fucking,1021
miserable,18
regret,85
shock,134
shocked,156
negligence,44
betrayed,3
cry,63
crying,55
idiot,338
idiots,193
selfish,197
upheaval,4
mess,123
crisis,3412
horrible,128
violence,82
abuse,48
rape,11
stupid,698
