words,ocurrences
panic,409
fear,1778
sad,1056
mental,1395
mind,1025
sorry,1013
shame,894
hate,812
hell,869
bad,2228
feel,2100
feeling,910
shit,1835
worst,1777
worse,1691
blame,1922
lonely,51
chaos,502
mad,314
ruined,85
anxiety,541
stress,670
stressed,111
phobia,10
shame,894
hurt,422
disorder,72
loneliness,103
turmoil,110
anger,305
horror,83
rage,146
fate,71
nervous,64
restless,8
depression,375
grief,138
worry,702
worried,905
angst,8
depressed,58
suicide,178
suffer,416
suffering,773
uncertainty,388
uneasy,13
sadness,47
afraid,461
alone,741
suicidal,22
mood,106
tension,74
anxious,112
desperate,222
dismal,26
exhausted,60
insecure,40
distress,165
distressed,40
frustration,81
disgusting,358
boredom,24
bored,105
insane,217
stupidity,289
bullshit,460
uncertain,231
displeased,0
uncomfortable,97
melancholy,0
overwhelmed,159
pessimistic,20
unhappy,16
upset,124
outrage,182
ass,550
damn,658
covidiot,55
terrify,7
terrified,67
terrifying,77
distrust,19
scare,223
scared,460
scaring,22
dread,25
failed,1619
failed,1619
failure,921
fuck,1703
fucking,1447
miserable,40
regret,210
shock,247
shocked,210
negligence,199
betrayed,24
cry,142
crying,163
idiot,499
idiots,445
selfish,259
upheaval,35
mess,424
crisis,10034
horrible,262
violence,1280
abuse,378
rape,218
stupid,1084
