words,ocurrences
panic,589
fear,2146
sad,1298
mental,1411
mind,1300
sorry,1459
shame,820
hate,1104
hell,1016
bad,2512
feel,2530
feeling,754
shit,2033
worst,1829
worse,1842
blame,1348
lonely,74
chaos,330
mad,327
ruined,156
anxiety,532
stress,626
stressed,97
phobia,20
shame,820
hurt,353
disorder,150
loneliness,77
turmoil,47
anger,284
horror,150
rage,161
fate,113
nervous,80
restless,16
depression,472
grief,173
worry,784
worried,903
angst,12
depressed,58
suicide,450
suffer,399
suffering,998
uncertainty,446
uneasy,15
sadness,73
afraid,578
alone,1221
suicidal,26
mood,178
tension,63
anxious,146
desperate,362
dismal,20
exhausted,67
insecure,52
distress,129
distressed,38
frustration,73
disgusting,518
boredom,31
bored,159
insane,282
stupidity,428
bullshit,551
uncertain,239
displeased,1
uncomfortable,75
melancholy,2
overwhelmed,302
pessimistic,13
unhappy,23
upset,149
outrage,175
ass,817
damn,853
covidiot,500
terrify,8
terrified,104
terrifying,159
distrust,46
scare,215
scared,496
scaring,42
dread,25
failed,1391
failed,1391
failure,896
fuck,1796
fucking,1447
miserable,58
regret,813
shock,273
shocked,199
negligence,240
betrayed,18
cry,202
crying,199
idiot,600
idiots,754
selfish,588
upheaval,18
mess,450
crisis,7810
horrible,288
violence,532
abuse,422
rape,87
stupid,1737
