words,ocurrences
panic,40
fear,258
sad,153
mental,339
mind,229
sorry,214
shame,115
hate,106
hell,196
bad,480
feel,389
feeling,107
shit,356
worst,264
worse,399
blame,170
lonely,13
chaos,50
mad,53
ruined,9
anxiety,79
stress,92
stressed,20
phobia,5
shame,115
hurt,60
disorder,24
loneliness,8
turmoil,6
anger,44
horror,20
rage,12
fate,16
nervous,51
restless,0
depression,47
grief,32
worry,98
worried,102
angst,0
depressed,8
suicide,69
suffer,70
suffering,120
uncertainty,37
uneasy,0
sadness,2
afraid,82
alone,161
suicidal,11
mood,33
tension,3
anxious,17
desperate,38
dismal,2
exhausted,14
insecure,16
distress,27
distressed,3
frustration,6
disgusting,116
boredom,3
bored,10
insane,147
stupidity,47
bullshit,108
uncertain,16
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,59
pessimistic,6
unhappy,5
upset,12
outrage,27
ass,63
damn,138
covidiot,25
terrify,11
terrified,12
terrifying,86
distrust,12
scare,37
scared,46
scaring,8
dread,2
failed,122
failed,122
failure,120
fuck,369
fucking,271
miserable,6
regret,26
shock,60
shocked,48
negligence,30
betrayed,5
cry,21
crying,20
idiot,92
idiots,135
selfish,49
upheaval,7
mess,44
crisis,750
horrible,57
violence,230
abuse,139
rape,11
stupid,168
