words,ocurrences
panic,298
fear,700
sad,657
mental,532
mind,463
sorry,409
shame,752
hate,1041
hell,593
bad,977
feel,853
feeling,399
shit,641
worst,979
worse,751
blame,475
lonely,13
chaos,172
mad,107
ruined,29
anxiety,223
stress,273
stressed,37
phobia,4
shame,752
hurt,123
disorder,117
loneliness,29
turmoil,18
anger,171
horror,63
rage,34
fate,56
nervous,34
restless,5
depression,147
grief,83
worry,254
worried,249
angst,4
depressed,35
suicide,80
suffer,199
suffering,747
uncertainty,93
uneasy,3
sadness,33
afraid,153
alone,344
suicidal,11
mood,47
tension,51
anxious,50
desperate,155
dismal,11
exhausted,40
insecure,10
distress,75
distressed,20
frustration,30
disgusting,231
boredom,5
bored,13
insane,168
stupidity,181
bullshit,187
uncertain,47
displeased,0
uncomfortable,36
melancholy,2
overwhelmed,214
pessimistic,4
unhappy,15
upset,52
outrage,34
ass,263
damn,325
covidiot,48
terrify,16
terrified,30
terrifying,92
distrust,13
scare,93
scared,151
scaring,13
dread,10
failed,501
failed,501
failure,616
fuck,673
fucking,562
miserable,45
regret,64
shock,72
shocked,104
negligence,115
betrayed,7
cry,94
crying,120
idiot,318
idiots,214
selfish,160
upheaval,0
mess,151
crisis,2959
horrible,150
violence,346
abuse,120
rape,20
stupid,591
