words,ocurrences
panic,461
fear,1612
sad,1411
mental,1251
mind,1040
sorry,1235
shame,730
hate,1168
hell,1285
bad,2976
feel,2188
feeling,633
shit,2340
worst,2226
worse,2472
blame,1127
lonely,43
chaos,209
mad,592
ruined,178
anxiety,528
stress,826
stressed,142
phobia,7
shame,730
hurt,358
disorder,88
loneliness,61
turmoil,45
anger,123
horror,199
rage,243
fate,79
nervous,104
restless,7
depression,328
grief,149
worry,724
worried,783
angst,9
depressed,65
suicide,224
suffer,492
suffering,1313
uncertainty,382
uneasy,10
sadness,52
afraid,487
alone,934
suicidal,24
mood,168
tension,49
anxious,95
desperate,258
dismal,23
exhausted,68
insecure,30
distress,111
distressed,11
frustration,63
disgusting,565
boredom,19
bored,86
insane,377
stupidity,432
bullshit,558
uncertain,252
displeased,3
uncomfortable,206
melancholy,1
overwhelmed,661
pessimistic,11
unhappy,23
upset,141
outrage,97
ass,928
damn,1280
covidiot,105
terrify,9
terrified,89
terrifying,170
distrust,27
scare,334
scared,541
scaring,41
dread,30
failed,1347
failed,1347
failure,1384
fuck,2174
fucking,2124
miserable,69
regret,129
shock,227
shocked,266
negligence,189
betrayed,41
cry,227
crying,268
idiot,848
idiots,545
selfish,366
upheaval,101
mess,379
crisis,6141
horrible,314
violence,445
abuse,815
rape,111
stupid,1870
