words,ocurrences
panic,46
fear,236
sad,130
mental,147
mind,177
sorry,137
shame,70
hate,97
hell,119
bad,341
feel,306
feeling,92
shit,223
worst,188
worse,260
blame,147
lonely,5
chaos,30
mad,46
ruined,5
anxiety,41
stress,56
stressed,17
phobia,1
shame,70
hurt,34
disorder,32
loneliness,5
turmoil,3
anger,17
horror,23
rage,7
fate,8
nervous,15
restless,3
depression,35
grief,12
worry,95
worried,95
angst,2
depressed,6
suicide,30
suffer,65
suffering,96
uncertainty,13
uneasy,1
sadness,6
afraid,69
alone,160
suicidal,0
mood,12
tension,6
anxious,14
desperate,23
dismal,1
exhausted,13
insecure,4
distress,6
distressed,1
frustration,11
disgusting,93
boredom,9
bored,9
insane,47
stupidity,43
bullshit,94
uncertain,7
displeased,0
uncomfortable,21
melancholy,0
overwhelmed,24
pessimistic,3
unhappy,1
upset,30
outrage,20
ass,89
damn,100
covidiot,10
terrify,1
terrified,8
terrifying,16
distrust,9
scare,40
scared,39
scaring,7
dread,1
failed,178
failed,178
failure,91
fuck,167
fucking,132
miserable,12
regret,20
shock,34
shocked,22
negligence,30
betrayed,7
cry,19
crying,28
idiot,80
idiots,63
selfish,50
upheaval,2
mess,47
crisis,358
horrible,32
violence,76
abuse,66
rape,11
stupid,199
