word,count
covid,77041
19,69471
covid19,35297
vaccine,28680
coronavirus,24638
new,14170
cases,13883
amp,13240
people,12561
pandemic,11000
health,8741
get,8594
news,7732
vaccines,7570
says,6762
us,6749
pfizer,6692
vaccination,6351
year,6321
one,6179
via,6145
deaths,6068
today,5149
2021,4962
report,4950
12,4753
vaccinated,4727
first,4707
like,4628
virus,4549
100,4524
state,4381
last,4357
time,4274
lockdown,4271
need,4204
world,4125
15,3978
government,3927
day,3900
positive,3868
effective,3855
still,3811
reports,3737
march,3684
please,3644
two,3621
know,3595
april,3478
data,3443
help,3436
good,3410
yan,3370
would,3335
children,3322
31,3316
said,3297
safe,3273
due,3228
china,3227
many,3161
johnson,3149
back,3130
work,3101
take,3086
could,3077
see,3069
even,2968
go,2967
test,2934
000,2925
death,2890
wednesday,2860
public,2835
say,2831
well,2819
2020,2817
mask,2748
also,2745
study,2701
days,2683
country,2651
make,2644
may,2633
week,2629
doses,2617
read,2612
number,2594
million,2580
available,2566
spread,2551
link,2549
kids,2529
getting,2525
india,2510
home,2498
risk,2497
restrictions,2482
wuhan,2471
support,2460
care,2437
since,2412
let,2352
uk,2341
update,2325
total,2323
got,2314
re,2310
testing,2301
going,2295
use,2294
great,2281
sars,2276
live,2262
latest,2257
trump,2197
origin,2190
county,2185
dr,2178
next,2172
30,2139
school,2138
cov,2136
third,2122
3rd,2113
patients,2110
failure,2109
states,2077
reported,2074
way,2055
age,2014
business,2006
measures,1998
open,1986
long,1981
masks,1972
countries,1963
right,1958
want,1956
keep,1954
young,1934
everyone,1922
case,1922
think,1921
weeks,1921
france,1909
years,1908
must,1900
surge,1894
disease,1894
workers,1881
published,1868
president,1859
astrazeneca,1857
global,1851
free,1850
variants,1849
cdc,1844
travel,1838
schools,1816
daily,1815
response,1813
another,1812
rate,1798
high,1788
hospital,1777
community,1770
wave,1768
laboratory,1763
appointments,1762
much,1762
10,1741
stop,1734
sign,1734
group,1733
dose,1730
national,1725
fully,1723
21,1704
really,1704
medical,1699
information,1695
shot,1675
second,1669
social,1667
proved,1665
family,1652
tests,1642
washington,1641
check,1640
life,1634
stay,1624
peer,1619
impact,1617
yet,1615
reviews,1612
biontech,1609
amid,1608
biden,1603
never,1602
city,1596
eligible,1595
find,1594
16,1578
come,1574
ontario,1574
validity,1564
better,1559
canada,1555
every,1548
trial,1548
research,1547
uninvited,1546
vaccinations,1543
infection,1530
end,1524
announced,1521
times,1494
across,1490
cause,1485
made,1481
students,1476
look,1471
continue,1468
call,1459
thank,1455
part,1453
adolescents,1436
per,1433
tested,1426
residents,1419
03,1408
ve,1396
00,1385
around,1381
hope,1376
start,1362
mar,1360
big,1356
among,1355
breaking,1349
watch,1343
months,1335
crisis,1335
numbers,1332
variant,1330
covid_19,1330
thanks,1328
team,1317
post,1313
unrestrictedscientificmisinformation,1313
already,1311
safety,1309
including,1304
working,1303
visit,1302
infections,1299
corona,1296
died,1294
officials,1292
received,1290
media,1283
learn,1279
updates,1275
follow,1274
important,1268
online,1264
ca,1260
increase,1259
rise,1254
lives,1240
local,1239
best,1238
24,1228
full,1227
confirmed,1226
month,1221
shots,1218
americans,1209
science,1208
near,1207
hours,1201
face,1200
real,1198
found,1196
easter,1194
court,1190
old,1189
done,1182
experts,1178
article,1177
shows,1177
healthcare,1175
plan,1174
others,1172
act,1171
system,1171
appointment,1167
pa,1166
man,1166
teens,1164
according,1163
far,1161
taking,1160
clinical,1158
cvs,1145
florida,1141
symptoms,1139
without,1139
share,1137
control,1136
active,1136
within,1135
staff,1134
related,1134
show,1129
money,1127
wear,1126
give,1120
coming,1114
anyone,1112
place,1108
person,1108
recovery,1103
ages,1100
protects,1100
older,1098
the,1098
access,1094
effects,1092
following,1091
fight,1089
gt,1089
leading,1086
sure,1085
minister,1081
rules,1079
outbreak,1077
lab,1076
younger,1072
possible,1071
protect,1071
flu,1056
video,1056
used,1055
emergency,1055
women,1055
likely,1055
despite,1044
animals,1043
soon,1040
early,1040
change,1038
ever,1037
wait,1032
population,1032
close,1022
things,1020
needs,1019
chinese,1019
join,1017
gov,1016
20,1015
brazil,1012
enough,1009
past,1009
least,1004
results,999
origins,996
side,995
using,987
evidence,980
thing,974
highest,973
believe,970
economic,970
covidvaccine,968
lockdowns,960
york,958
50,956
three,955
businesses,953
based,948
current,945
making,942
receive,942
macron,940
top,938
south,935
hard,934
russia,930
economy,928
ago,928
tell,922
wearing,921
story,914
11,911
given,911
14,911
18,905
love,902
future,901
fauci,899
info,899
human,898
tomorrow,897
die,897
hit,895
god,893
youtube,893
govt,887
four,887
adults,886
put,886
set,886
less,885
house,884
food,884
yesterday,884
scientists,879
looking,878
away,878
department,876
tuesday,870
someone,870
yes,862
companies,860
relief,854
bad,850
american,849
former,847
situation,839
different,837
pm,836
rollout,836
jab,833
services,833
questions,832
register,831
germany,828
morning,828
book,827
america,826
pay,826
lost,824
point,823
date,822
able,821
nothing,816
together,814
in,812
europe,810
starting,806
behind,803
market,802
hospitals,802
company,801
united,799
eu,799
something,799
white,798
site,798
job,797
immunity,796
might,795
up,795
record,794
usa,794
infected,794
left,792
protective,792
oh,791
center,789
efficacy,785
always,784
education,783
higher,783
fall,782
blood,777
fear,777
closed,776
africa,776
federal,774
remember,774
contact,771
potus,770
sick,769
leaders,766
beginning,765
spreading,764
rising,761
icu,759
hear,755
feel,751
step,750
1st,748
truth,747
ll,747
program,745
started,740
political,739
called,737
guidelines,736
quarantine,735
prevent,733
protocols,732
nearly,731
industry,729
head,728
term,727
lot,726
families,725
low,719
administered,719
whatshappeninginmyanmar,718
nation,717
details,717
mar31coup,717
digital,715
rates,714
moderna,713
actually,712
half,712
chief,712
makes,710
members,704
list,704
doctors,703
friends,702
reason,701
order,700
aged,697
level,697
small,695
almost,695
drug,695
trying,694
told,694
issues,693
provide,693
website,693
supply,693
become,690
needed,688
everything,683
mass,683
treatment,681
saying,679
wrong,678
event,678
