words,ocurrences
panic,235
fear,1259
sad,921
mental,978
mind,654
sorry,720
shame,525
hate,548
hell,655
bad,1393
feel,1507
feeling,415
shit,991
worst,1013
worse,1160
blame,830
lonely,33
chaos,276
mad,201
ruined,133
anxiety,396
stress,467
stressed,98
phobia,8
shame,525
hurt,189
disorder,45
loneliness,66
turmoil,25
anger,127
horror,62
rage,89
fate,46
nervous,55
restless,8
depression,389
grief,193
worry,425
worried,562
angst,4
depressed,70
suicide,305
suffer,252
suffering,590
uncertainty,252
uneasy,8
sadness,32
afraid,299
alone,899
suicidal,24
mood,77
tension,28
anxious,123
desperate,121
dismal,15
exhausted,44
insecure,24
distress,61
distressed,13
frustration,44
disgusting,202
boredom,12
bored,44
insane,223
stupidity,170
bullshit,315
uncertain,144
displeased,3
uncomfortable,40
melancholy,1
overwhelmed,91
pessimistic,7
unhappy,11
upset,70
outrage,44
ass,414
damn,511
covidiot,55
terrify,1
terrified,45
terrifying,66
distrust,20
scare,181
scared,234
scaring,15
dread,13
failed,990
failed,990
failure,665
fuck,992
fucking,754
miserable,36
regret,94
shock,152
shocked,193
negligence,113
betrayed,14
cry,83
crying,100
idiot,341
idiots,263
selfish,214
upheaval,10
mess,257
crisis,3556
horrible,198
violence,343
abuse,253
rape,49
stupid,791
