words,ocurrences
panic,140
fear,732
sad,620
mental,491
mind,399
sorry,445
shame,308
hate,378
hell,439
bad,1234
feel,950
feeling,253
shit,808
worst,587
worse,888
blame,478
lonely,102
chaos,157
mad,117
ruined,62
anxiety,148
stress,238
stressed,50
phobia,4
shame,308
hurt,130
disorder,28
loneliness,50
turmoil,12
anger,174
horror,61
rage,81
fate,38
nervous,33
restless,2
depression,175
grief,68
worry,245
worried,498
angst,7
depressed,24
suicide,394
suffer,200
suffering,449
uncertainty,94
uneasy,3
sadness,28
afraid,187
alone,457
suicidal,38
mood,23
tension,16
anxious,28
desperate,104
dismal,9
exhausted,56
insecure,17
distress,35
distressed,2
frustration,20
disgusting,198
boredom,13
bored,30
insane,238
stupidity,206
bullshit,230
uncertain,39
displeased,0
uncomfortable,25
melancholy,1
overwhelmed,358
pessimistic,5
unhappy,8
upset,48
outrage,54
ass,296
damn,582
covidiot,209
terrify,5
terrified,47
terrifying,76
distrust,18
scare,99
scared,168
scaring,21
dread,14
failed,481
failed,481
failure,400
fuck,699
fucking,536
miserable,19
regret,28
shock,70
shocked,72
negligence,87
betrayed,10
cry,82
crying,83
idiot,284
idiots,319
selfish,335
upheaval,13
mess,207
crisis,1494
horrible,132
violence,420
abuse,145
rape,15
stupid,620
