words,ocurrences
panic,480
fear,1511
sad,1364
mental,1339
mind,1014
sorry,842
shame,734
hate,948
hell,1159
bad,2482
feel,1950
feeling,599
shit,1862
worst,1733
worse,1739
blame,1261
lonely,45
chaos,303
mad,280
ruined,161
anxiety,498
stress,592
stressed,114
phobia,5
shame,734
hurt,402
disorder,71
loneliness,74
turmoil,39
anger,120
horror,107
rage,47
fate,63
nervous,60
restless,2
depression,341
grief,162
worry,619
worried,614
angst,9
depressed,73
suicide,161
suffer,377
suffering,676
uncertainty,373
uneasy,6
sadness,43
afraid,391
alone,875
suicidal,14
mood,90
tension,56
anxious,100
desperate,321
dismal,22
exhausted,84
insecure,46
distress,78
distressed,20
frustration,58
disgusting,311
boredom,10
bored,92
insane,284
stupidity,290
bullshit,629
uncertain,186
displeased,1
uncomfortable,61
melancholy,1
overwhelmed,266
pessimistic,16
unhappy,59
upset,145
outrage,105
ass,813
damn,1130
covidiot,104
terrify,5
terrified,76
terrifying,102
distrust,41
scare,363
scared,445
scaring,38
dread,13
failed,1372
failed,1372
failure,1767
fuck,1622
fucking,1489
miserable,45
regret,103
shock,202
shocked,178
negligence,170
betrayed,17
cry,181
crying,138
idiot,732
idiots,385
selfish,310
upheaval,29
mess,434
crisis,6219
horrible,292
violence,586
abuse,459
rape,187
stupid,1446
