words,ocurrences
panic,524
fear,1382
sad,768
mental,1066
mind,896
sorry,841
shame,615
hate,762
hell,748
bad,1906
feel,1742
feeling,493
shit,1645
worst,1363
worse,1296
blame,1755
lonely,36
chaos,497
mad,232
ruined,119
anxiety,624
stress,681
stressed,106
phobia,18
shame,615
hurt,301
disorder,67
loneliness,67
turmoil,32
anger,71
horror,85
rage,61
fate,36
nervous,71
restless,5
depression,437
grief,87
worry,536
worried,538
angst,11
depressed,67
suicide,346
suffer,385
suffering,590
uncertainty,328
uneasy,7
sadness,39
afraid,313
alone,744
suicidal,26
mood,59
tension,49
anxious,108
desperate,226
dismal,38
exhausted,50
insecure,24
distress,80
distressed,13
frustration,48
disgusting,225
boredom,14
bored,74
insane,195
stupidity,375
bullshit,557
uncertain,156
displeased,1
uncomfortable,53
melancholy,1
overwhelmed,120
pessimistic,10
unhappy,18
upset,91
outrage,70
ass,501
damn,700
covidiot,64
terrify,1
terrified,46
terrifying,76
distrust,90
scare,212
scared,322
scaring,34
dread,78
failed,843
failed,843
failure,832
fuck,1735
fucking,1513
miserable,46
regret,48
shock,200
shocked,217
negligence,149
betrayed,8
cry,105
crying,82
idiot,618
idiots,565
selfish,479
upheaval,16
mess,345
crisis,5387
horrible,190
violence,498
abuse,283
rape,118
stupid,1722
