words,ocurrences
panic,159
fear,516
sad,236
mental,443
mind,225
sorry,213
shame,153
hate,163
hell,199
bad,542
feel,385
feeling,163
shit,380
worst,234
worse,435
blame,207
lonely,6
chaos,45
mad,62
ruined,17
anxiety,133
stress,138
stressed,67
phobia,5
shame,153
hurt,57
disorder,24
loneliness,23
turmoil,11
anger,26
horror,19
rage,13
fate,8
nervous,20
restless,0
depression,54
grief,29
worry,110
worried,186
angst,2
depressed,9
suicide,100
suffer,99
suffering,140
uncertainty,90
uneasy,3
sadness,9
afraid,120
alone,210
suicidal,6
mood,23
tension,4
anxious,22
desperate,46
dismal,7
exhausted,25
insecure,1
distress,22
distressed,2
frustration,14
disgusting,117
boredom,3
bored,10
insane,86
stupidity,49
bullshit,136
uncertain,40
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,70
pessimistic,1
unhappy,5
upset,23
outrage,20
ass,113
damn,179
covidiot,65
terrify,0
terrified,11
terrifying,16
distrust,10
scare,113
scared,113
scaring,14
dread,3
failed,195
failed,195
failure,163
fuck,348
fucking,290
miserable,12
regret,20
shock,34
shocked,42
negligence,32
betrayed,7
cry,20
crying,26
idiot,107
idiots,94
selfish,75
upheaval,5
mess,76
crisis,600
horrible,49
violence,209
abuse,96
rape,13
stupid,266
