words,ocurrences
panic,524
fear,2079
sad,1815
mental,2183
mind,1333
sorry,1353
shame,904
hate,1310
hell,1308
bad,3145
feel,2629
feeling,882
shit,2420
worst,2257
worse,2194
blame,1840
lonely,84
chaos,357
mad,374
ruined,141
anxiety,833
stress,755
stressed,181
phobia,10
shame,904
hurt,456
disorder,76
loneliness,114
turmoil,45
anger,154
horror,160
rage,154
fate,101
nervous,87
restless,20
depression,456
grief,235
worry,858
worried,822
angst,6
depressed,80
suicide,895
suffer,478
suffering,959
uncertainty,758
uneasy,16
sadness,72
afraid,677
alone,1383
suicidal,75
mood,172
tension,76
anxious,182
desperate,381
dismal,26
exhausted,58
insecure,60
distress,167
distressed,45
frustration,81
disgusting,462
boredom,64
bored,275
insane,444
stupidity,393
bullshit,578
uncertain,352
displeased,1
uncomfortable,70
melancholy,1
overwhelmed,266
pessimistic,28
unhappy,30
upset,182
outrage,149
ass,1017
damn,1099
covidiot,425
terrify,8
terrified,96
terrifying,211
distrust,37
scare,313
scared,583
scaring,49
dread,25
failed,1554
failed,1554
failure,1396
fuck,2044
fucking,1711
miserable,68
regret,174
shock,396
shocked,312
negligence,358
betrayed,22
cry,273
crying,291
idiot,807
idiots,599
selfish,374
upheaval,23
mess,408
crisis,13566
horrible,404
violence,815
abuse,509
rape,104
stupid,1632
