words,ocurrences
panic,73
fear,480
sad,364
mental,360
mind,252
sorry,421
shame,171
hate,207
hell,299
bad,667
feel,527
feeling,181
shit,480
worst,445
worse,510
blame,280
lonely,10
chaos,50
mad,90
ruined,21
anxiety,116
stress,120
stressed,34
phobia,1
shame,171
hurt,79
disorder,22
loneliness,13
turmoil,9
anger,56
horror,40
rage,27
fate,15
nervous,21
restless,1
depression,46
grief,41
worry,151
worried,215
angst,2
depressed,11
suicide,68
suffer,95
suffering,181
uncertainty,67
uneasy,0
sadness,14
afraid,120
alone,279
suicidal,8
mood,17
tension,5
anxious,21
desperate,56
dismal,6
exhausted,56
insecure,7
distress,30
distressed,4
frustration,30
disgusting,87
boredom,7
bored,17
insane,116
stupidity,95
bullshit,175
uncertain,33
displeased,0
uncomfortable,16
melancholy,0
overwhelmed,192
pessimistic,4
unhappy,8
upset,42
outrage,37
ass,190
damn,290
covidiot,48
terrify,3
terrified,21
terrifying,39
distrust,17
scare,73
scared,146
scaring,11
dread,4
failed,243
failed,243
failure,232
fuck,466
fucking,467
miserable,21
regret,55
shock,44
shocked,65
negligence,59
betrayed,4
cry,46
crying,35
idiot,146
idiots,246
selfish,163
upheaval,8
mess,75
crisis,975
horrible,143
violence,105
abuse,69
rape,16
stupid,448
