words,ocurrences
panic,47
fear,300
sad,235
mental,301
mind,213
sorry,197
shame,132
hate,108
hell,188
bad,461
feel,367
feeling,143
shit,325
worst,201
worse,304
blame,178
lonely,6
chaos,22
mad,37
ruined,23
anxiety,93
stress,86
stressed,14
phobia,3
shame,132
hurt,96
disorder,23
loneliness,16
turmoil,3
anger,30
horror,34
rage,11
fate,8
nervous,20
restless,1
depression,55
grief,32
worry,177
worried,103
angst,1
depressed,9
suicide,70
suffer,85
suffering,168
uncertainty,42
uneasy,2
sadness,1
afraid,60
alone,201
suicidal,3
mood,22
tension,2
anxious,22
desperate,29
dismal,8
exhausted,18
insecure,3
distress,20
distressed,2
frustration,10
disgusting,119
boredom,1
bored,5
insane,62
stupidity,53
bullshit,124
uncertain,31
displeased,0
uncomfortable,8
melancholy,1
overwhelmed,59
pessimistic,0
unhappy,6
upset,32
outrage,16
ass,141
damn,161
covidiot,15
terrify,0
terrified,9
terrifying,23
distrust,19
scare,55
scared,80
scaring,9
dread,5
failed,147
failed,147
failure,259
fuck,258
fucking,219
miserable,6
regret,20
shock,44
shocked,48
negligence,26
betrayed,2
cry,27
crying,33
idiot,113
idiots,84
selfish,144
upheaval,2
mess,54
crisis,446
horrible,58
violence,93
abuse,110
rape,10
stupid,251
