words,ocurrences
panic,142
fear,1002
sad,588
mental,508
mind,387
sorry,421
shame,272
hate,788
hell,652
bad,1115
feel,804
feeling,287
shit,1411
worst,528
worse,748
blame,496
lonely,10
chaos,72
mad,135
ruined,46
anxiety,160
stress,141
stressed,35
phobia,2
shame,272
hurt,125
disorder,30
loneliness,13
turmoil,13
anger,74
horror,41
rage,288
fate,25
nervous,42
restless,0
depression,54
grief,53
worry,331
worried,254
angst,4
depressed,14
suicide,76
suffer,204
suffering,387
uncertainty,115
uneasy,4
sadness,16
afraid,201
alone,350
suicidal,10
mood,29
tension,12
anxious,59
desperate,129
dismal,9
exhausted,39
insecure,11
distress,36
distressed,10
frustration,23
disgusting,182
boredom,5
bored,12
insane,257
stupidity,219
bullshit,308
uncertain,36
displeased,0
uncomfortable,29
melancholy,0
overwhelmed,88
pessimistic,2
unhappy,35
upset,55
outrage,58
ass,425
damn,692
covidiot,58
terrify,1
terrified,43
terrifying,66
distrust,20
scare,282
scared,166
scaring,12
dread,9
failed,400
failed,400
failure,263
fuck,1053
fucking,910
miserable,53
regret,75
shock,240
shocked,119
negligence,58
betrayed,11
cry,88
crying,66
idiot,327
idiots,383
selfish,303
upheaval,17
mess,162
crisis,4808
horrible,130
violence,177
abuse,152
rape,19
stupid,871
