words,ocurrences
panic,520
fear,2112
sad,1916
mental,2208
mind,1534
sorry,1407
shame,1035
hate,1177
hell,1448
bad,3548
feel,2965
feeling,881
shit,2330
worst,2341
worse,2921
blame,1732
lonely,88
chaos,376
mad,747
ruined,230
anxiety,895
stress,960
stressed,193
phobia,5
shame,1035
hurt,482
disorder,77
loneliness,105
turmoil,51
anger,168
horror,425
rage,123
fate,105
nervous,88
restless,20
depression,543
grief,240
worry,929
worried,1066
angst,11
depressed,85
suicide,860
suffer,474
suffering,933
uncertainty,556
uneasy,15
sadness,67
afraid,577
alone,1231
suicidal,52
mood,182
tension,83
anxious,183
desperate,380
dismal,40
exhausted,80
insecure,66
distress,231
distressed,41
frustration,69
disgusting,562
boredom,120
bored,196
insane,384
stupidity,379
bullshit,613
uncertain,322
displeased,2
uncomfortable,74
melancholy,0
overwhelmed,287
pessimistic,37
unhappy,46
upset,309
outrage,157
ass,924
damn,1147
covidiot,377
terrify,11
terrified,93
terrifying,257
distrust,30
scare,304
scared,642
scaring,53
dread,45
failed,1501
failed,1501
failure,1219
fuck,2003
fucking,1715
miserable,50
regret,136
shock,376
shocked,279
negligence,357
betrayed,16
cry,261
crying,233
idiot,738
idiots,622
selfish,371
upheaval,32
mess,455
crisis,14128
horrible,531
violence,870
abuse,587
rape,82
stupid,1644
