words,ocurrences
panic,102
fear,474
sad,212
mental,425
mind,259
sorry,250
shame,176
hate,231
hell,231
bad,630
feel,594
feeling,179
shit,441
worst,314
worse,414
blame,227
lonely,9
chaos,378
mad,78
ruined,25
anxiety,94
stress,126
stressed,41
phobia,10
shame,176
hurt,43
disorder,51
loneliness,21
turmoil,11
anger,34
horror,23
rage,15
fate,17
nervous,31
restless,2
depression,69
grief,43
worry,188
worried,283
angst,4
depressed,14
suicide,76
suffer,98
suffering,269
uncertainty,107
uneasy,0
sadness,12
afraid,104
alone,218
suicidal,8
mood,21
tension,6
anxious,36
desperate,68
dismal,6
exhausted,23
insecure,5
distress,39
distressed,3
frustration,41
disgusting,74
boredom,0
bored,11
insane,74
stupidity,93
bullshit,150
uncertain,29
displeased,0
uncomfortable,21
melancholy,0
overwhelmed,70
pessimistic,4
unhappy,6
upset,33
outrage,21
ass,130
damn,163
covidiot,30
terrify,2
terrified,10
terrifying,25
distrust,10
scare,120
scared,126
scaring,10
dread,2
failed,279
failed,279
failure,215
fuck,392
fucking,314
miserable,118
regret,41
shock,46
shocked,52
negligence,46
betrayed,5
cry,28
crying,43
idiot,120
idiots,137
selfish,90
upheaval,6
mess,88
crisis,1082
horrible,66
violence,296
abuse,91
rape,18
stupid,304
