words,ocurrences
panic,336
fear,1411
sad,1181
mental,1121
mind,1013
sorry,1067
shame,760
hate,1279
hell,994
bad,2581
feel,2318
feeling,811
shit,2344
worst,1795
worse,1727
blame,1342
lonely,84
chaos,256
mad,360
ruined,121
anxiety,552
stress,646
stressed,98
phobia,7
shame,760
hurt,356
disorder,65
loneliness,168
turmoil,44
anger,129
horror,124
rage,49
fate,82
nervous,121
restless,10
depression,326
grief,117
worry,780
worried,849
angst,5
depressed,52
suicide,186
suffer,541
suffering,600
uncertainty,333
uneasy,12
sadness,37
afraid,493
alone,815
suicidal,25
mood,151
tension,126
anxious,109
desperate,232
dismal,19
exhausted,53
insecure,31
distress,103
distressed,28
frustration,89
disgusting,445
boredom,29
bored,144
insane,346
stupidity,460
bullshit,586
uncertain,179
displeased,0
uncomfortable,80
melancholy,1
overwhelmed,185
pessimistic,22
unhappy,46
upset,140
outrage,164
ass,869
damn,1218
covidiot,144
terrify,2
terrified,81
terrifying,87
distrust,28
scare,193
scared,446
scaring,21
dread,27
failed,974
failed,974
failure,1077
fuck,2128
fucking,1688
miserable,41
regret,159
shock,257
shocked,267
negligence,173
betrayed,47
cry,132
crying,137
idiot,716
idiots,654
selfish,462
upheaval,26
mess,346
crisis,6480
horrible,347
violence,1109
abuse,365
rape,123
stupid,1842
