words,ocurrences
panic,751
fear,2189
sad,1907
mental,1989
mind,1403
sorry,1338
shame,1112
hate,1079
hell,1443
bad,4200
feel,3095
feeling,1061
shit,2429
worst,2419
worse,2270
blame,1502
lonely,122
chaos,360
mad,399
ruined,113
anxiety,1016
stress,1295
stressed,194
phobia,36
shame,1112
hurt,488
disorder,86
loneliness,132
turmoil,63
anger,178
horror,173
rage,86
fate,182
nervous,101
restless,21
depression,660
grief,239
worry,799
worried,964
angst,7
depressed,84
suicide,652
suffer,445
suffering,1096
uncertainty,644
uneasy,9
sadness,85
afraid,550
alone,1415
suicidal,31
mood,160
tension,46
anxious,207
desperate,450
dismal,43
exhausted,60
insecure,63
distress,243
distressed,33
frustration,72
disgusting,715
boredom,57
bored,221
insane,378
stupidity,445
bullshit,696
uncertain,397
displeased,1
uncomfortable,86
melancholy,7
overwhelmed,358
pessimistic,26
unhappy,39
upset,242
outrage,143
ass,1031
damn,1085
covidiot,232
terrify,1
terrified,104
terrifying,179
distrust,36
scare,231
scared,556
scaring,24
dread,22
failed,1305
failed,1305
failure,1246
fuck,2024
fucking,1830
miserable,67
regret,121
shock,420
shocked,233
negligence,365
betrayed,25
cry,230
crying,212
idiot,1095
idiots,554
selfish,465
upheaval,26
mess,401
crisis,14425
horrible,442
violence,830
abuse,714
rape,92
stupid,1873
