words,ocurrences
panic,594
fear,2085
sad,1810
mental,1619
mind,1391
sorry,1267
shame,983
hate,1156
hell,1154
bad,2955
feel,2832
feeling,923
shit,2512
worst,2385
worse,2017
blame,2385
lonely,119
chaos,364
mad,605
ruined,172
anxiety,747
stress,891
stressed,163
phobia,8
shame,983
hurt,445
disorder,77
loneliness,107
turmoil,50
anger,264
horror,163
rage,142
fate,109
nervous,87
restless,27
depression,974
grief,220
worry,817
worried,827
angst,12
depressed,68
suicide,235
suffer,547
suffering,960
uncertainty,523
uneasy,13
sadness,63
afraid,434
alone,1577
suicidal,33
mood,159
tension,56
anxious,189
desperate,392
dismal,15
exhausted,63
insecure,54
distress,146
distressed,39
frustration,82
disgusting,612
boredom,92
bored,260
insane,418
stupidity,366
bullshit,626
uncertain,367
displeased,6
uncomfortable,70
melancholy,5
overwhelmed,351
pessimistic,20
unhappy,33
upset,177
outrage,145
ass,1036
damn,1076
covidiot,121
terrify,30
terrified,120
terrifying,182
distrust,43
scare,348
scared,476
scaring,33
dread,23
failed,1421
failed,1421
failure,1455
fuck,2034
fucking,1759
miserable,48
regret,102
shock,293
shocked,244
negligence,236
betrayed,31
cry,259
crying,232
idiot,994
idiots,493
selfish,228
upheaval,53
mess,477
crisis,13541
horrible,397
violence,649
abuse,534
rape,36
stupid,1540
