word,count
coronavirus,165116
covid19,94783
covid,93133
19,88192
people,32668
amp,32531
pandemic,27538
trump,25188
new,24669
us,24148
via,22913
cases,19714
news,17459
health,16867
help,16480
one,16366
like,16243
get,15916
time,15765
world,15009
deaths,14720
crisis,14365
need,13834
home,13684
lockdown,13524
virus,13110
china,12507
would,11814
please,11595
death,11081
know,11067
good,10268
government,10194
see,10191
day,10185
many,9946
could,9943
work,9704
today,9546
due,9539
fight,9189
says,9143
support,9076
still,8984
stay,8974
realdonaldtrump,8810
even,8694
go,8684
take,8560
care,8544
response,8490
make,8399
going,8358
state,8358
spread,8331
may,8328
workers,7915
patients,7865
first,7796
well,7775
uk,7732
000,7674
also,7581
read,7533
right,7517
outbreak,7473
think,7434
thank,7422
back,7421
country,7373
great,7370
let,7212
way,7212
keep,7205
say,7203
testing,7145
live,7102
re,7074
positive,7028
said,6859
much,6591
stop,6425
april,6393
times,6361
social,6345
president,6341
really,6339
want,6296
daily,6186
medical,6083
2020,6011
every,5993
must,5974
public,5948
safe,5867
latest,5865
india,5851
free,5827
business,5783
test,5758
americans,5754
hospital,5649
data,5621
days,5603
working,5545
amid,5514
hope,5494
life,5477
last,5440
thanks,5378
update,5353
everyone,5253
year,5199
use,5118
lives,5109
global,5059
number,5053
dr,5027
face,4990
masks,4987
better,4972
family,4948
got,4939
died,4895
money,4849
come,4841
community,4825
staff,4779
total,4765
report,4748
two,4709
look,4706
relief,4688
another,4653
never,4647
wuhan,4611
risk,4590
week,4527
god,4516
man,4507
impact,4461
check,4452
corona,4396
doctors,4371
needs,4370
made,4366
10,4360
million,4340
video,4330
around,4302
done,4302
quarantine,4267
media,4229
city,4204
information,4169
end,4168
govt,4159
call,4157
post,4152
real,4144
next,4144
emergency,4138
confirmed,4129
best,4124
give,4113
getting,4108
long,4103
food,4100
watch,4090
die,4088
tests,4081
years,4067
states,4027
updates,4021
stayhome,4009
since,4009
already,4009
job,3999
tested,3996
economy,3957
case,3950
house,3938
york,3931
without,3928
important,3923
find,3915
countries,3899
together,3865
america,3848
weeks,3844
love,3817
distancing,3758
ve,3751
hospitals,3750
protect,3734
numbers,3722
anyone,3698
online,3688
using,3659
nhs,3655
county,3650
part,3623
put,3615
show,3605
ca,3598
toll,3586
far,3553
share,3530
healthcare,3528
black,3520
businesses,3515
yet,3503
article,3503
things,3503
treatment,3501
thing,3483
chinese,3473
national,3444
story,3429
economic,3373
big,3356
taking,3352
local,3349
pay,3348
away,3345
making,3336
youtube,3334
something,3327
old,3312
disease,3293
sure,3288
might,3283
others,3267
pm,3259
someone,3218
top,3182
ever,3179
human,3173
across,3165
vaccine,3145
start,3140
enough,3127
save,3125
coronaviruspandemic,3125
dying,3118
join,3109
order,3109
person,3109
team,3106
early,3062
full,3059
symptoms,3053
reported,3050
american,3044
trying,3032
white,3018
twitter,3014
high,3009
coming,2986
november,2961
ppe,2961
hit,2957
essential,2942
hard,2937
fund,2924
place,2908
open,2898
nothing,2888
learn,2886
infected,2867
police,2867
situation,2855
usa,2853
lot,2853
reports,2837
always,2826
provide,2820
20,2810
months,2809
true,2791
measures,2788
change,2783
bad,2779
minister,2775
continue,2767
believe,2755
looking,2754
sign,2747
system,2739
research,2734
mask,2726
including,2723
follow,2715
drug,2696
rate,2691
gt,2691
yes,2689
funding,2676
possible,2666
dies,2660
self,2655
small,2650
eu,2646
services,2646
100,2640
resources,2634
tell,2627
saying,2601
soon,2590
wrong,2584
link,2581
vote,2566
questions,2559
doctor,2554
cnn,2554
federal,2554
johnson,2552
available,2550
ll,2541
15,2539
helping,2538
press,2531
feel,2527
children,2518
cause,2511
hydroxychloroquine,2501
least,2490
flu,2489
related,2484
plan,2475
sick,2474
5g,2457
leaders,2454
shows,2451
service,2449
used,2444
current,2440
lost,2439
nigeria,2434
efforts,2427
bill,2403
families,2399
everything,2392
march,2389
12,2384
supplies,2375
officials,2374
fighting,2371
less,2351
bbc,2349
shit,2341
hours,2336
anything,2333
travel,2330
breaking,2328
heart,2326
experts,2320
line,2319
thought,2309
advice,2301
listen,2299
air,2297
south,2288
communities,2279
chief,2276
seen,2271
study,2271
called,2268
little,2266
oh,2265
boris,2263
actually,2262
told,2257
italy,2255
14,2249
billion,2248
month,2244
makes,2235
gov,2227
hands,2227
friends,2217
financial,2199
cdc,2198
app,2195
act,2190
wednesday,2189
ask,2187
maybe,2186
30,2182
market,2176
war,2166
hear,2160
members,2150
students,2146
the,2145
found,2138
future,2138
11,2136
europe,2127
control,2126
per,2124
na,2123
remember,2121
understand,2115
employees,2114
briefing,2112
leadership,2110
safety,2109
needed,2107
single,2106
higher,2103
spreading,2102
population,2100
fake,2094
action,2088
able,2088
point,2082
thousands,2080
dead,2075
africa,2074
increase,2065
infection,2064
close,2061
second,2059
nation,2056
affected,2047
special,2047
john,2043
access,2042
ago,2037
patient,2036
talk,2035
based,2033
fact,2019
hold,2019
force,2017
jack,2011
donate,2011
likely,2011
different,2010
whole,2004
front,1997
fuck,1989
companies,1982
question,1977
recovered,1972
message,1967
24,1956
power,1954
despite,1953
night,1953
set,1952
three,1951
school,1949
mean,1945
industry,1940
sad,1939
else,1936
gop,1928
science,1928
seems,1925
interesting,1920
normal,1918
nurses,1916
key,1915
worldwide,1913
isolation,1912
donald,1907
worst,1904
yesterday,1903
warned,1903
covid_19,1899
morning,1899
fox,1895
become,1892
contact,1892
leave,1890
poor,1887
united,1887
ventilators,1881
frontline,1877
visit,1871
ways,1864
easter,1861
abc,1861
political,1860
lies,1858
issues,1848
intelligence,1848
rest,1846
prevent,1837
move,1835
left,1834
group,1829
truth,1829
critical,1822
vulnerable,1822
aid,1820
in,1817
fauci,1813
biden,1807
rt,1805
wait,1800
given,1799
office,1798
issue,1796
slow,1790
residents,1788
info,1786
calls,1783
party,1783
means,1783
especially,1775
closed,1774
list,1773
rise,1766
taken,1766
low,1762
women,1762
threat,1758
instead,1758
worse,1755
citizens,1752
fear,1750
company,1750
amazing,1746
canada,1743
petition,1743
socialdistancing,1741
we,1738
thread,1735
blame,1730
african,1727
reason,1725
knew,1722
giving,1721
wants,1714
staysafe,1714
try,1712
fucking,1709
according,1708
governor,1705
scientists,1696
homes,1693
hand,1691
funds,1690
started,1688
mail,1686
head,1683
non,1675
general,1673
jobs,1669
election,1666
ensure,1664
administration,1663
nyc,1659
cure,1659
tips,1655
tweet,1653
claims,1651
guidance,1650
almost,1649
gets,1641
run,1638
stayathome,1637
50,1637
recovery,1636
deal,1636
past,1635
among,1633
looks,1631
california,1630
kill,1627
reporting,1613
novel,1613
behind,1611
talking,1610
kids,1600
release,1600
leader,1594
wo,1593
asked,1592
ones,1590
happy,1586
course,1583
huge,1583
webinar,1583
late,1581
13,1578
problem,1577
rates,1570
living,1562
probably,1562
restrictions,1556
law,1556
website,1552
wow,1551
name,1548
evidence,1548
cut,1547
return,1543
proud,1535
though,1533
supply,1532
sir,1532
campaign,1530
blood,1529
happen,1524
area,1524
following,1523
etc,1517
handling,1513
agree,1511
2019,1511
stupid,1502
idea,1500
thinking,1500
lockdownextension,1499
rules,1497
battle,1496
waiting,1496
continues,1495
narendramodi,1493
forget,1489
seriously,1488
body,1487
shut,1485
lack,1478
comes,1478
orders,1475
500,1469
potential,1468
serious,1468
spain,1464
virtual,1461
policy,1456
clear,1454
millions,1452
tomorrow,1450
half,1449
ready,1448
buy,1445
details,1443
mental,1441
worth,1437
kind,1435
equipment,1434
potus,1431
security,1429
staying,1427
peak,1421
keeping,1419
curve,1417
private,1415
ceo,1414
calling,1411
caused,1410
hi,1408
ends,1408
healthy,1405
education,1404
guy,1403
blog,1401
model,1401
highest,1400
word,1399
task,1390
play,1388
sense,1387
came,1387
cost,1385
insurance,1385
bring,1384
source,1384
went,1380
demand,1380
it,1379
difficult,1374
history,1370
hey,1370
democrats,1367
learning,1366
announced,1366
running,1366
tax,1364
stimulus,1361
foxnews,1358
iran,1355
water,1355
lead,1354
customers,1352
infections,1351
department,1350
trust,1349
wear,1349
conditions,1345
combat,1344
voting,1339
alone,1337
official,1337
light,1333
matter,1333
conspiracy,1331
happening,1329
outside,1327
london,1327
step,1326
major,1326
friend,1324
mayor,1324
term,1322
icu,1321
send,1321
gon,1320
international,1320
within,1319
personal,1319
covid2019,1318
florida,1315
finally,1315
co,1314
january,1311
goes,1309
took,1309
short,1309
anti,1308
stand,1307
guidelines,1306
wonder,1306
takes,1305
nearly,1304
mind,1303
putting,1301
plans,1300
guys,1297
seeing,1296
epidemic,1295
indian,1293
age,1290
center,1288
absolutely,1285
killed,1285
cover,1285
date,1283
side,1283
level,1282
asking,1281
sharing,1281
effects,1281
focus,1279
killing,1277
paid,1275
results,1273
obama,1273
bank,1271
young,1271
avoid,1271
protection,1270
mr,1270
music,1268
treat,1266
markets,1266
rights,1263
woman,1262
earth,1261
challenges,1261
period,1259
intensive,1258
prine,1257
piece,1254
dangerous,1253
hell,1248
account,1248
fire,1246
ppl,1246
facts,1246
australia,1244
politics,1243
bernie,1242
tv,1240
nice,1237
forward,1236
heard,1235
gone,1235
stayhomesavelives,1233
works,1231
sorry,1231
answer,1230
failed,1229
supporting,1227
technology,1222
dear,1219
reuters,1218
wearing,1217
common,1211
immunity,1207
hoax,1207
created,1207
60,1206
cancer,1205
25,1205
coronavirusoutbreak,1203
wish,1199
pass,1199
thepromisedsaviour,1198
moment,1197
experience,1197
result,1197
deadly,1193
facing,1193
record,1193
offer,1190
stock,1189
currently,1188
trade,1188
pray,1185
lines,1180
digital,1178
changed,1177
germany,1177
effort,1177
meet,1176
lol,1173
court,1172
cuomo,1172
race,1171
schools,1170
nursing,1170
decision,1168
miss,1168
society,1167
folks,1166
concerns,1165
released,1161
secretary,1159
sector,1159
tuesday,1158
hate,1157
interview,1157
regarding,1157
four,1157
parents,1156
ok,1152
mass,1152
package,1152
16,1151
responsible,1148
medicine,1146
texas,1146
survive,1145
income,1143
inside,1143
bit,1141
organization,1141
leading,1139
ahead,1139
game,1138
known,1136
damn,1133
conference,1133
