word,count
the,72940
to,48392
covid,43247
19,37203
of,36937
and,33453
in,31590
for,22604
is,19626
covid19,19158
are,14021
on,13955
you,12251
that,11660
it,11401
vaccine,11305
this,10977
coronavirus,10307
from,10185
with,9761
have,8730
be,8278
as,8180
at,7939
cases,7844
new,7719
not,7259
by,7200
has,7157
amp,6939
we,6832
more,6688
people,6493
they,6145
will,5843
all,5378
your,5309
pandemic,5286
can,5209
or,4929
health,4894
who,4675
our,4667
about,4532
get,4450
vaccines,4441
if,4297
but,4249
now,4185
deaths,4119
been,4015
how,3911
what,3896
vaccinated,3810
their,3797
was,3755
us,3740
no,3713
vaccination,3678
so,3618
an,3613
out,3532
he,3284
do,3247
there,3146
data,3137
than,3087
over,3061
news,3054
after,3034
up,3019
one,3016
2021,3013
children,2987
my,2931
just,2889
here,2703
10,2595
its,2523
some,2479
were,2461
state,2431
virus,2392
via,2385
says,2315
why,2275
year,2247
when,2240
like,2240
don,2225
against,2213
positive,2209
today,2169
booster,2157
11,2137
re,2101
due,2034
china,2022
still,1979
need,1967
his,1962
had,1960
world,1960
time,1953
during,1947
only,1916
moderna,1896
said,1881
should,1848
know,1845
would,1844
day,1831
last,1811
25,1811
being,1802
daily,1798
many,1762
week,1735
kids,1715
test,1694
other,1693
safe,1675
government,1670
down,1662
county,1660
those,1599
work,1597
first,1593
them,1581
monday,1574
also,1554
public,1542
because,1540
which,1526
dose,1526
000,1518
death,1510
could,1508
oct,1492
risk,1483
into,1468
these,1467
disease,1467
research,1457
october,1456
most,1456
me,1452
since,1438
testing,1434
take,1430
help,1422
please,1419
even,1418
see,1416
update,1413
any,1403
latest,1401
shot,1368
spread,1351
fully,1349
live,1347
care,1343
tsp,1320
pfizer,1318
patients,1314
covid_19,1312
fauci,1309
read,1294
india,1285
tests,1283
make,1283
rate,1281
reported,1267
getting,1259
say,1254
country,1250
travel,1250
available,1245
well,1244
days,1240
go,1235
part,1235
study,1233
before,1227
good,1211
per,1210
stop,1205
school,1203
doses,1193
may,1193
population,1192
back,1169
home,1164
did,1162
million,1144
24,1142
uk,1138
22,1134
reports,1126
human,1126
years,1120
right,1114
way,1112
flu,1099
mask,1089
two,1083
where,1079
whole,1068
report,1067
number,1066
12,1064
shots,1063
case,1059
response,1058
total,1036
updated,1032
going,1031
countries,1030
think,1014
long,1013
workers,1013
2020,1012
scientists,1008
unvaccinated,1005
dr,1004
every,1003
spreading,1002
then,999
another,997
plan,992
tested,987
mandates,987
very,982
students,981
free,979
want,978
low,969
too,968
does,966
months,965
got,952
hospital,951
use,945
infection,945
died,944
wuhan,941
never,936
medical,933
under,932
restrictions,930
keep,928
high,924
made,923
infections,921
let,915
100,911
confirmed,906
find,902
cdc,902
much,892
around,887
same,885
ve,885
support,885
biden,878
impact,878
schools,877
while,876
states,872
mandate,864
through,864
whatshappeninginmyanmar,857
again,851
information,850
18,848
life,843
city,840
global,838
florida,831
end,825
community,823
die,816
she,814
likely,812
oct25coup,811
local,810
suffering,810
off,809
protect,803
masks,802
insights,798
thanks,793
times,792
must,792
less,788
business,785
shut,784
ed,784
great,780
eastern,779
across,777
refugees,772
start,770
safety,767
delta,766
everyone,763
eligible,761
next,755
learn,752
outbreak,750
her,746
14,745
really,742
show,737
camps,735
effective,729
better,722
treatment,722
hours,720
datascience,720
including,720
analytics,719
village,719
active,713
according,711
yet,711
taking,711
sheeran,710
vax,710
doesn,709
refugee,702
usafacts,701
dataanalysis,700
man,700
symptoms,699
staff,699
young,695
old,694
international,691
full,691
media,689
updates,688
ll,688
20,685
check,679
social,679
received,677
early,675
villages,675
science,673
karenni,672
phruso,672
15,669
fda,667
vaccinations,664
demoso,664
anti,662
trump,659
visit,658
change,656
numbers,653
article,649
look,642
immunity,640
come,640
post,638
winter,636
americans,635
without,635
continue,633
am,633
second,631
effects,629
soon,625
variant,623
proof,623
him,621
until,621
rates,621
face,620
ages,619
past,616
sars,616
related,614
jab,612
lockdown,612
family,611
police,608
system,608
current,607
november,606
already,605
something,604
three,604
far,603
among,603
age,599
list,598
healthcare,597
crisis,595
details,593
21,590
national,589
used,586
between,585
nhs,583
call,582
tell,582
thank,581
best,581
federal,580
important,580
immune,580
working,578
recovery,577
doctors,575
surge,573
open,572
president,572
policy,571
south,570
doing,569
stay,567
real,564
lives,562
weeks,561
found,552
vaccinate,550
measures,549
thing,546
australia,546
didn,545
amid,545
sure,544
term,544
least,544
online,543
others,540
give,539
employees,539
money,538
won,538
cause,537
ontario,537
person,535
50,533
26,531
team,530
both,527
making,525
gt,524
funded,524
big,523
experts,522
administered,522
united,521
increase,520
order,518
cov,514
such,513
30,510
done,510
rules,510
job,509
2022,508
within,507
join,505
parents,504
watch,503
shows,503
johnson,502
women,501
video,498
usa,497
follow,497
bad,495
following,495
anyone,494
top,493
having,493
coming,492
results,492
living,491
canada,490
leaders,489
highest,487
higher,486
review,485
needs,483
side,483
child,482
evidence,481
away,479
using,478
believe,477
based,477
negative,476
development,476
fact,476
place,473
enough,472
hope,471
story,471
required,469
isn,467
record,467
department,465
sunday,464
requirements,462
wave,456
control,456
put,455
info,454
share,453
someone,452
thursday,452
corona,452
own,452
hospitals,452
few,450
transmission,449
economic,448
despite,448
fight,447
situation,447
book,446
lot,446
ever,444
hit,443
future,443
prevent,441
issues,441
things,440
services,440
non,439
lab,439
additional,439
pm,437
announced,436
oh,436
17,433
education,430
access,430
rise,430
officials,429
might,428
started,428
link,428
yes,426
severe,426
infected,426
college,424
boosters,424
packers,423
seen,420
below,419
gov,415
reporting,415
america,414
law,414
africa,413
nov,412
level,412
wear,411
march,410
yourself,410
facebook,410
administration,409
28,406
self,406
month,405
jobs,404
provide,404
love,404
nothing,402
sick,402
olds,402
point,400
twitter,400
90,400
lockdowns,400
emergency,399
records,399
contact,399
economy,398
air,398
friday,397
recorded,396
nih,395
given,394
mrna,392
general,392
currently,390
sent,390
humans,389
aged,389
district,388
killed,387
continues,387
different,387
card,385
looking,385
group,384
website,384
adults,382
play,381
saying,381
possible,380
behind,380
questions,379
weekend,379
worse,379
half,378
clinical,377
16,376
set,376
feel,376
misinformation,375
lost,374
00,374
actually,373
receive,372
house,369
almost,369
zero,368
laboratory,368
politics,368
relief,367
minister,367
missing,367
wrong,365
york,365
icu,365
ago,363
line,363
status,362
project,362
russia,362
sense,361
cnn,361
recent,361
residents,360
nagy,360
23,359
makes,358
further,357
guidelines,355
rest,355
service,354
food,354
pcr,353
anything,352
quarantine,351
always,351
company,351
mandatory,350
save,350
able,350
income,350
businesses,348
trying,348
needed,347
wearing,347
market,345
billion,345
experiments,343
breaking,343
third,343
result,343
trial,342
dying,342
ivermectin,342
brain,342
remember,342
adams,341
effect,340
true,340
thousands,339
lowest,339
event,339
ahead,338
govt,338
protocols,337
act,336
millions,336
nation,334
called,333
doctor,332
official,332
individuals,332
bears,332
major,330
misleading,330
friends,330
capacity,328
drug,328
climate,328
maybe,328
mean,327
source,327
pay,327
truth,326
governor,326
approved,323
release,321
common,321
