words,ocurrences
panic,51
fear,290
sad,141
mental,300
mind,229
sorry,171
shame,96
hate,210
hell,167
bad,495
feel,376
feeling,149
shit,265
worst,269
worse,379
blame,140
lonely,5
chaos,44
mad,44
ruined,25
anxiety,80
stress,78
stressed,9
phobia,2
shame,96
hurt,53
disorder,27
loneliness,16
turmoil,2
anger,23
horror,12
rage,32
fate,11
nervous,17
restless,2
depression,58
grief,37
worry,118
worried,106
angst,0
depressed,6
suicide,29
suffer,70
suffering,810
uncertainty,45
uneasy,1
sadness,5
afraid,80
alone,210
suicidal,6
mood,19
tension,4
anxious,12
desperate,33
dismal,4
exhausted,11
insecure,4
distress,19
distressed,2
frustration,13
disgusting,56
boredom,4
bored,8
insane,75
stupidity,56
bullshit,86
uncertain,11
displeased,1
uncomfortable,23
melancholy,0
overwhelmed,46
pessimistic,2
unhappy,7
upset,21
outrage,17
ass,109
damn,162
covidiot,23
terrify,1
terrified,9
terrifying,18
distrust,8
scare,55
scared,63
scaring,10
dread,2
failed,164
failed,164
failure,151
fuck,264
fucking,161
miserable,15
regret,24
shock,30
shocked,25
negligence,32
betrayed,2
cry,13
crying,25
idiot,102
idiots,92
selfish,56
upheaval,7
mess,44
crisis,595
horrible,49
violence,141
abuse,86
rape,33
stupid,204
