words,ocurrences
panic,486
fear,1507
sad,1268
mental,1315
mind,987
sorry,1004
shame,711
hate,1237
hell,974
bad,2952
feel,2180
feeling,915
shit,2240
worst,2463
worse,2109
blame,1350
lonely,41
chaos,307
mad,301
ruined,134
anxiety,575
stress,701
stressed,161
phobia,2
shame,711
hurt,310
disorder,97
loneliness,84
turmoil,43
anger,97
horror,123
rage,101
fate,99
nervous,133
restless,15
depression,450
grief,122
worry,760
worried,697
angst,4
depressed,69
suicide,183
suffer,400
suffering,712
uncertainty,380
uneasy,9
sadness,38
afraid,383
alone,1192
suicidal,57
mood,97
tension,67
anxious,130
desperate,220
dismal,26
exhausted,104
insecure,37
distress,95
distressed,39
frustration,66
disgusting,470
boredom,30
bored,174
insane,299
stupidity,491
bullshit,483
uncertain,195
displeased,4
uncomfortable,107
melancholy,1
overwhelmed,233
pessimistic,26
unhappy,28
upset,215
outrage,172
ass,954
damn,1567
covidiot,213
terrify,7
terrified,87
terrifying,458
distrust,31
scare,233
scared,482
scaring,71
dread,17
failed,1320
failed,1320
failure,1102
fuck,1999
fucking,2155
miserable,50
regret,262
shock,304
shocked,244
negligence,311
betrayed,34
cry,171
crying,154
idiot,698
idiots,707
selfish,645
upheaval,39
mess,368
crisis,7262
horrible,313
violence,571
abuse,360
rape,51
stupid,1673
