words,ocurrences
panic,380
fear,1847
sad,1289
mental,1120
mind,1121
sorry,1140
shame,739
hate,1252
hell,1566
bad,3747
feel,2440
feeling,737
shit,2720
worst,2088
worse,3138
blame,1154
lonely,63
chaos,352
mad,386
ruined,112
anxiety,544
stress,620
stressed,113
phobia,12
shame,739
hurt,375
disorder,59
loneliness,70
turmoil,44
anger,127
horror,150
rage,159
fate,78
nervous,194
restless,8
depression,403
grief,126
worry,741
worried,993
angst,24
depressed,70
suicide,258
suffer,448
suffering,811
uncertainty,359
uneasy,21
sadness,45
afraid,503
alone,855
suicidal,16
mood,91
tension,46
anxious,103
desperate,374
dismal,21
exhausted,83
insecure,47
distress,89
distressed,23
frustration,67
disgusting,478
boredom,18
bored,94
insane,685
stupidity,469
bullshit,762
uncertain,239
displeased,3
uncomfortable,109
melancholy,2
overwhelmed,276
pessimistic,16
unhappy,26
upset,186
outrage,272
ass,1117
damn,1333
covidiot,298
terrify,30
terrified,147
terrifying,637
distrust,74
scare,263
scared,449
scaring,28
dread,16
failed,1342
failed,1342
failure,1083
fuck,2764
fucking,2477
miserable,63
regret,107
shock,210
shocked,345
negligence,226
betrayed,39
cry,208
crying,146
idiot,982
idiots,668
selfish,531
upheaval,40
mess,494
crisis,6603
horrible,468
violence,549
abuse,395
rape,117
stupid,1957
