words,ocurrences
panic,79
fear,342
sad,214
mental,366
mind,248
sorry,200
shame,142
hate,425
hell,208
bad,487
feel,449
feeling,141
shit,374
worst,315
worse,424
blame,210
lonely,7
chaos,33
mad,78
ruined,67
anxiety,127
stress,129
stressed,37
phobia,6
shame,142
hurt,71
disorder,23
loneliness,19
turmoil,6
anger,24
horror,18
rage,9
fate,17
nervous,17
restless,0
depression,83
grief,53
worry,177
worried,278
angst,1
depressed,16
suicide,119
suffer,109
suffering,251
uncertainty,68
uneasy,7
sadness,10
afraid,77
alone,191
suicidal,6
mood,19
tension,7
anxious,24
desperate,67
dismal,4
exhausted,12
insecure,12
distress,39
distressed,8
frustration,14
disgusting,72
boredom,12
bored,15
insane,63
stupidity,63
bullshit,135
uncertain,30
displeased,1
uncomfortable,4
melancholy,1
overwhelmed,45
pessimistic,2
unhappy,3
upset,34
outrage,26
ass,109
damn,149
covidiot,24
terrify,2
terrified,21
terrifying,49
distrust,13
scare,84
scared,68
scaring,8
dread,4
failed,263
failed,263
failure,165
fuck,335
fucking,310
miserable,46
regret,22
shock,58
shocked,49
negligence,31
betrayed,3
cry,33
crying,26
idiot,104
idiots,90
selfish,59
upheaval,7
mess,62
crisis,1455
horrible,53
violence,199
abuse,100
rape,16
stupid,281
