words,ocurrences
panic,80
fear,319
sad,195
mental,235
mind,198
sorry,157
shame,121
hate,111
hell,178
bad,338
feel,312
feeling,92
shit,256
worst,187
worse,239
blame,180
lonely,9
chaos,23
mad,55
ruined,35
anxiety,77
stress,118
stressed,23
phobia,4
shame,121
hurt,44
disorder,14
loneliness,14
turmoil,6
anger,13
horror,13
rage,121
fate,14
nervous,9
restless,0
depression,39
grief,41
worry,102
worried,127
angst,1
depressed,18
suicide,115
suffer,115
suffering,212
uncertainty,42
uneasy,0
sadness,15
afraid,87
alone,179
suicidal,6
mood,13
tension,9
anxious,23
desperate,39
dismal,4
exhausted,7
insecure,5
distress,27
distressed,2
frustration,15
disgusting,63
boredom,5
bored,6
insane,40
stupidity,77
bullshit,118
uncertain,18
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,63
pessimistic,1
unhappy,8
upset,13
outrage,18
ass,69
damn,130
covidiot,13
terrify,2
terrified,9
terrifying,18
distrust,10
scare,72
scared,81
scaring,3
dread,7
failed,184
failed,184
failure,139
fuck,213
fucking,182
miserable,21
regret,13
shock,36
shocked,43
negligence,24
betrayed,2
cry,31
crying,21
idiot,79
idiots,82
selfish,44
upheaval,1
mess,53
crisis,904
horrible,39
violence,246
abuse,51
rape,6
stupid,217
