words,ocurrences
panic,667
fear,1788
sad,1869
mental,1913
mind,1263
sorry,1348
shame,958
hate,1196
hell,1172
bad,2956
feel,2742
feeling,1040
shit,2406
worst,1861
worse,1962
blame,2142
lonely,109
chaos,377
mad,469
ruined,141
anxiety,963
stress,897
stressed,228
phobia,12
shame,958
hurt,403
disorder,56
loneliness,143
turmoil,57
anger,147
horror,144
rage,84
fate,107
nervous,219
restless,28
depression,669
grief,208
worry,880
worried,814
angst,55
depressed,84
suicide,325
suffer,519
suffering,949
uncertainty,593
uneasy,7
sadness,59
afraid,577
alone,1427
suicidal,42
mood,155
tension,68
anxious,235
desperate,385
dismal,28
exhausted,98
insecure,42
distress,151
distressed,59
frustration,88
disgusting,602
boredom,107
bored,257
insane,413
stupidity,501
bullshit,595
uncertain,354
displeased,1
uncomfortable,81
melancholy,0
overwhelmed,313
pessimistic,28
unhappy,46
upset,167
outrage,208
ass,958
damn,1085
covidiot,153
terrify,7
terrified,89
terrifying,167
distrust,38
scare,242
scared,495
scaring,26
dread,17
failed,1270
failed,1270
failure,1169
fuck,2030
fucking,1646
miserable,56
regret,131
shock,332
shocked,252
negligence,266
betrayed,20
cry,234
crying,230
idiot,792
idiots,744
selfish,339
upheaval,61
mess,412
crisis,13919
horrible,398
violence,635
abuse,589
rape,57
stupid,1876
