words,ocurrences
panic,6847
fear,1708
sad,1291
mental,1472
mind,942
sorry,983
shame,929
hate,1046
hell,1173
bad,3243
feel,1854
feeling,502
shit,2263
worst,1678
worse,2714
blame,2310
lonely,75
chaos,508
mad,355
ruined,132
anxiety,495
stress,520
stressed,104
phobia,9
shame,929
hurt,441
disorder,134
loneliness,57
turmoil,114
anger,149
horror,122
rage,553
fate,56
nervous,61
restless,7
depression,510
grief,120
worry,772
worried,672
angst,12
depressed,101
suicide,851
suffer,475
suffering,939
uncertainty,288
uneasy,13
sadness,53
afraid,422
alone,968
suicidal,68
mood,62
tension,50
anxious,85
desperate,351
dismal,7
exhausted,51
insecure,22
distress,124
distressed,11
frustration,40
disgusting,568
boredom,10
bored,60
insane,311
stupidity,289
bullshit,879
uncertain,104
displeased,0
uncomfortable,44
melancholy,0
overwhelmed,108
pessimistic,24
unhappy,42
upset,301
outrage,217
ass,1158
damn,1121
covidiot,48
terrify,3
terrified,79
terrifying,134
distrust,38
scare,562
scared,365
scaring,83
dread,52
failed,1774
failed,1774
failure,1167
fuck,1909
fucking,1794
miserable,80
regret,52
shock,172
shocked,292
negligence,707
betrayed,141
cry,193
crying,247
idiot,894
idiots,405
selfish,349
upheaval,33
mess,342
crisis,4344
horrible,431
violence,466
abuse,236
rape,163
stupid,1638
