words,ocurrences
panic,592
fear,2225
sad,1825
mental,2239
mind,1414
sorry,1431
shame,945
hate,1259
hell,1294
bad,3539
feel,2831
feeling,895
shit,2357
worst,2631
worse,2857
blame,1791
lonely,77
chaos,398
mad,380
ruined,181
anxiety,899
stress,885
stressed,168
phobia,13
shame,945
hurt,425
disorder,63
loneliness,128
turmoil,93
anger,157
horror,180
rage,129
fate,91
nervous,76
restless,19
depression,497
grief,243
worry,850
worried,816
angst,9
depressed,102
suicide,1590
suffer,505
suffering,909
uncertainty,753
uneasy,27
sadness,65
afraid,577
alone,1303
suicidal,73
mood,154
tension,57
anxious,217
desperate,366
dismal,29
exhausted,78
insecure,47
distress,203
distressed,40
frustration,76
disgusting,572
boredom,70
bored,258
insane,455
stupidity,477
bullshit,591
uncertain,511
displeased,1
uncomfortable,92
melancholy,1
overwhelmed,309
pessimistic,17
unhappy,42
upset,174
outrage,153
ass,1023
damn,1070
covidiot,538
terrify,9
terrified,108
terrifying,200
distrust,49
scare,274
scared,576
scaring,55
dread,51
failed,1346
failed,1346
failure,1318
fuck,1962
fucking,1631
miserable,75
regret,141
shock,504
shocked,255
negligence,363
betrayed,27
cry,310
crying,290
idiot,789
idiots,588
selfish,407
upheaval,30
mess,460
crisis,14809
horrible,401
violence,837
abuse,556
rape,58
stupid,1679
