words,ocurrences
panic,100
fear,278
sad,192
mental,200
mind,227
sorry,166
shame,108
hate,98
hell,213
bad,486
feel,300
feeling,84
shit,218
worst,186
worse,345
blame,194
lonely,7
chaos,30
mad,40
ruined,14
anxiety,105
stress,82
stressed,10
phobia,4
shame,108
hurt,47
disorder,42
loneliness,4
turmoil,2
anger,16
horror,12
rage,21
fate,11
nervous,19
restless,2
depression,42
grief,30
worry,124
worried,93
angst,1
depressed,10
suicide,32
suffer,75
suffering,113
uncertainty,24
uneasy,1
sadness,4
afraid,64
alone,122
suicidal,2
mood,18
tension,3
anxious,15
desperate,24
dismal,3
exhausted,15
insecure,4
distress,9
distressed,2
frustration,5
disgusting,93
boredom,0
bored,4
insane,81
stupidity,70
bullshit,95
uncertain,22
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,24
pessimistic,1
unhappy,2
upset,21
outrage,13
ass,75
damn,94
covidiot,43
terrify,3
terrified,18
terrifying,14
distrust,5
scare,19
scared,56
scaring,5
dread,2
failed,116
failed,116
failure,119
fuck,179
fucking,162
miserable,7
regret,28
shock,26
shocked,34
negligence,29
betrayed,3
cry,20
crying,27
idiot,69
idiots,88
selfish,118
upheaval,1
mess,40
crisis,404
horrible,47
violence,51
abuse,52
rape,8
stupid,208
