word,count
covid,86873
19,79810
coronavirus,60258
covid19,51466
cases,21542
new,20793
amp,20072
pandemic,17160
people,16163
vaccine,13692
trump,13664
deaths,11749
us,11722
health,11348
via,10843
get,8844
news,8721
day,8652
one,8465
positive,8147
help,7889
000,7577
like,7435
death,6628
time,6196
please,6173
need,6108
due,6104
2020,6090
public,5978
world,5865
would,5845
virus,5829
realdonaldtrump,5654
testing,5650
says,5614
today,5552
many,5476
test,5436
still,5412
could,5401
tests,5265
state,5152
mask,5131
back,5097
know,5092
response,4962
first,4830
see,4804
school,4701
government,4700
work,4663
year,4500
even,4426
home,4409
take,4407
care,4394
go,4346
crisis,4338
may,4224
going,4199
americans,4092
total,4062
read,4051
safe,4034
students,4011
good,3996
data,3986
uk,3886
country,3875
since,3845
spread,3837
india,3834
million,3833
said,3832
live,3831
make,3763
died,3762
also,3762
stop,3721
tested,3680
schools,3676
re,3664
week,3635
update,3634
patients,3588
pay,3578
last,3560
keep,3531
number,3516
september,3515
latest,3514
social,3509
say,3508
think,3508
weekend,3503
well,3477
support,3437
daily,3422
global,3392
right,3347
days,3341
business,3320
way,3316
county,3287
economy,3274
risk,3273
want,3271
10,3257
reported,3243
months,3215
much,3181
covid_19,3170
lockdown,3154
states,3141
let,3137
masks,3132
ve,3085
rate,3063
two,3053
russia,3040
another,3036
case,3025
great,3017
next,3009
long,2973
report,2970
tax,2947
jobs,2945
friday,2930
president,2922
safety,2890
workers,2877
must,2841
children,2768
labor,2767
really,2730
impact,2728
life,2727
numbers,2706
every,2625
plan,2591
study,2582
stay,2554
high,2548
reports,2546
corona,2530
confirmed,2519
face,2513
medical,2480
got,2476
times,2473
america,2458
china,2457
around,2449
use,2445
made,2436
quarantine,2432
free,2406
look,2394
services,2358
come,2349
end,2335
job,2331
family,2329
dead,2321
open,2319
wear,2312
rules,2301
dr,2297
check,2294
money,2257
without,2245
getting,2194
post,2194
community,2192
early,2191
thanks,2189
lives,2179
hospital,2178
kids,2166
travel,2164
outbreak,2153
amid,2131
better,2119
find,2105
everyone,2104
distancing,2100
yet,2061
updates,2058
recovery,2053
never,2031
shows,2030
working,2027
part,2008
cdc,2005
symptoms,2001
away,1998
watch,1998
protect,1994
calling,1990
biden,1989
online,1988
per,1988
american,1986
important,1984
continue,1982
best,1964
restrictions,1962
experts,1960
flu,1948
person,1937
house,1932
education,1929
die,1916
toll,1910
thank,1908
across,1908
years,1884
results,1876
research,1871
election,1870
wearing,1869
petition,1865
information,1864
slow,1861
big,1847
real,1842
lost,1842
recovered,1836
hope,1829
staff,1826
disease,1819
south,1806
top,1802
already,1799
man,1793
local,1792
economic,1792
increase,1782
relief,1780
pm,1778
batman,1766
20,1762
needs,1755
less,1753
national,1749
article,1749
countries,1745
start,1745
save,1745
done,1742
11,1740
24,1735
learn,1729
city,1725
far,1721
put,1716
sure,1715
available,1711
key,1705
usa,1701
infection,1684
weeks,1683
despite,1677
vaccines,1675
ca,1663
call,1663
gt,1656
hit,1653
media,1652
second,1644
things,1643
month,1639
active,1638
infections,1631
unemployment,1620
2021,1619
show,1619
food,1616
change,1614
full,1612
fight,1610
share,1609
three,1608
vote,1607
ever,1606
college,1605
thing,1605
sept,1605
others,1601
families,1600
officials,1598
give,1596
visit,1586
rise,1584
august,1583
video,1574
place,1571
control,1565
businesses,1560
the,1554
market,1544
story,1542
university,1539
contact,1536
white,1534
raise,1528
coming,1526
making,1526
team,1517
police,1517
30,1514
canada,1512
progress,1504
related,1498
among,1496
god,1494
follow,1488
trials,1486
taking,1482
hard,1481
including,1481
measures,1476
join,1473
might,1468
soon,1458
fauci,1453
according,1451
infected,1446
future,1445
close,1435
signed,1431
using,1423
hours,1422
population,1421
gov,1420
100,1417
breaking,1414
industry,1411
system,1410
healthcare,1408
12,1408
anyone,1400
based,1398
sign,1391
cause,1390
small,1388
sep,1386
bad,1380
science,1378
believe,1369
love,1363
nothing,1361
women,1357
effects,1355
highest,1354
saying,1350
heart,1350
human,1347
worst,1345
ll,1335
tell,1334
russian,1326
together,1321
lot,1318
everything,1312
season,1309
least,1307
provide,1307
trying,1306
called,1304
forcing,1293
cnn,1290
mean,1286
talk,1286
surge,1286
closed,1283
order,1282
someone,1279
robert,1271
unnecessary,1271
remember,1270
likely,1268
possible,1268
told,1265
rishisunak,1265
dying,1264
sick,1263
something,1261
link,1260
corporation,1260
gop,1257
old,1256
ahead,1256
non,1253
410,1252
youtube,1249
leadership,1248
doctors,1245
spike,1245
holiday,1244
found,1241
model,1240
enough,1233
expected,1233
15,1232
drugmakers,1226
treatment,1225
york,1223
fall,1223
federal,1219
looking,1218
yes,1208
gets,1208
app,1208
50,1202
used,1202
past,1202
guidelines,1200
govt,1199
in,1197
poison,1195
office,1194
nursing,1194
minister,1188
affected,1187
38_degrees,1187
situation,1184
stevefda,1182
ineffective,1178
wo,1177
left,1177
oh,1173
africa,1172
march,1171
actually,1170
low,1166
pattinson,1165
interesting,1164
issues,1161
return,1154
air,1150
costly,1150
emergency,1139
wrong,1137
homes,1137
parents,1136
wasteful,1134
always,1128
fdaredtape,1128
following,1127
act,1126
record,1124
current,1120
critical,1116
learning,1115
able,1113
set,1109
14,1107
continues,1106
nearly,1105
four,1103
service,1100
ready,1098
fear,1096
ago,1095
point,1094
technology,1093
feel,1092
virtual,1092
leaders,1091
january,1091
prevent,1090
understand,1090
united,1089
area,1088
list,1085
term,1082
healthy,1079
millions,1078
different,1074
reporting,1066
mid,1056
normal,1053
doctor,1052
members,1050
funding,1050
