words,ocurrences
panic,91
fear,562
sad,481
mental,262
mind,291
sorry,384
shame,186
hate,293
hell,377
bad,737
feel,604
feeling,149
shit,595
worst,414
worse,517
blame,351
lonely,7
chaos,280
mad,105
ruined,48
anxiety,92
stress,116
stressed,32
phobia,4
shame,186
hurt,84
disorder,21
loneliness,16
turmoil,8
anger,118
horror,25
rage,26
fate,37
nervous,30
restless,1
depression,54
grief,39
worry,168
worried,235
angst,3
depressed,15
suicide,78
suffer,143
suffering,263
uncertainty,62
uneasy,5
sadness,15
afraid,156
alone,277
suicidal,5
mood,12
tension,8
anxious,21
desperate,61
dismal,4
exhausted,34
insecure,7
distress,21
distressed,10
frustration,28
disgusting,126
boredom,3
bored,14
insane,130
stupidity,230
bullshit,245
uncertain,16
displeased,1
uncomfortable,12
melancholy,0
overwhelmed,71
pessimistic,8
unhappy,3
upset,48
outrage,38
ass,173
damn,353
covidiot,34
terrify,3
terrified,30
terrifying,53
distrust,27
scare,104
scared,170
scaring,19
dread,7
failed,462
failed,462
failure,197
fuck,616
fucking,401
miserable,26
regret,83
shock,59
shocked,86
negligence,48
betrayed,7
cry,53
crying,47
idiot,228
idiots,267
selfish,190
upheaval,1
mess,94
crisis,1220
horrible,91
violence,145
abuse,60
rape,15
stupid,833
