words,ocurrences
panic,480
fear,1025
sad,680
mental,441
mind,520
sorry,727
shame,556
hate,600
hell,916
bad,1474
feel,1286
feeling,430
shit,1921
worst,973
worse,1275
blame,749
lonely,71
chaos,293
mad,203
ruined,148
anxiety,170
stress,243
stressed,53
phobia,4
shame,556
hurt,191
disorder,36
loneliness,70
turmoil,15
anger,83
horror,94
rage,66
fate,30
nervous,53
restless,3
depression,179
grief,1364
worry,616
worried,793
angst,4
depressed,28
suicide,157
suffer,242
suffering,536
uncertainty,129
uneasy,6
sadness,28
afraid,223
alone,533
suicidal,18
mood,72
tension,19
anxious,56
desperate,166
dismal,4
exhausted,68
insecure,9
distress,27
distressed,4
frustration,28
disgusting,424
boredom,13
bored,51
insane,224
stupidity,193
bullshit,516
uncertain,74
displeased,0
uncomfortable,25
melancholy,1
overwhelmed,207
pessimistic,23
unhappy,12
upset,119
outrage,73
ass,605
damn,758
covidiot,68
terrify,2
terrified,26
terrifying,113
distrust,71
scare,215
scared,245
scaring,19
dread,10
failed,732
failed,732
failure,543
fuck,1988
fucking,1448
miserable,49
regret,38
shock,71
shocked,125
negligence,168
betrayed,28
cry,116
crying,121
idiot,372
idiots,370
selfish,533
upheaval,6
mess,289
crisis,1877
horrible,173
violence,169
abuse,153
rape,19
stupid,780
