words,ocurrences
panic,229
fear,593
sad,350
mental,806
mind,333
sorry,264
shame,393
hate,279
hell,406
bad,677
feel,679
feeling,282
shit,552
worst,533
worse,3460
blame,396
lonely,16
chaos,92
mad,93
ruined,68
anxiety,252
stress,242
stressed,49
phobia,10
shame,393
hurt,97
disorder,34
loneliness,41
turmoil,13
anger,48
horror,40
rage,23
fate,16
nervous,37
restless,11
depression,105
grief,79
worry,225
worried,278
angst,2
depressed,16
suicide,66
suffer,143
suffering,673
uncertainty,98
uneasy,6
sadness,23
afraid,129
alone,292
suicidal,5
mood,48
tension,17
anxious,69
desperate,156
dismal,9
exhausted,40
insecure,11
distress,53
distressed,11
frustration,54
disgusting,113
boredom,4
bored,22
insane,110
stupidity,83
bullshit,136
uncertain,46
displeased,1
uncomfortable,16
melancholy,1
overwhelmed,86
pessimistic,2
unhappy,11
upset,45
outrage,22
ass,170
damn,259
covidiot,38
terrify,3
terrified,16
terrifying,24
distrust,22
scare,123
scared,141
scaring,8
dread,5
failed,571
failed,571
failure,471
fuck,416
fucking,370
miserable,49
regret,32
shock,53
shocked,80
negligence,94
betrayed,11
cry,100
crying,45
idiot,144
idiots,140
selfish,66
upheaval,7
mess,109
crisis,2825
horrible,81
violence,277
abuse,131
rape,36
stupid,364
