words,ocurrences
panic,62
fear,405
sad,437
mental,301
mind,220
sorry,391
shame,211
hate,223
hell,280
bad,795
feel,599
feeling,181
shit,476
worst,313
worse,459
blame,249
lonely,8
chaos,52
mad,97
ruined,20
anxiety,83
stress,137
stressed,33
phobia,6
shame,211
hurt,83
disorder,42
loneliness,18
turmoil,19
anger,48
horror,26
rage,45
fate,17
nervous,18
restless,1
depression,45
grief,43
worry,163
worried,147
angst,0
depressed,10
suicide,82
suffer,201
suffering,229
uncertainty,50
uneasy,3
sadness,18
afraid,108
alone,256
suicidal,15
mood,13
tension,5
anxious,18
desperate,62
dismal,2
exhausted,89
insecure,2
distress,16
distressed,2
frustration,53
disgusting,106
boredom,1
bored,11
insane,89
stupidity,107
bullshit,154
uncertain,27
displeased,0
uncomfortable,10
melancholy,1
overwhelmed,135
pessimistic,1
unhappy,7
upset,42
outrage,66
ass,170
damn,296
covidiot,61
terrify,3
terrified,10
terrifying,32
distrust,22
scare,95
scared,98
scaring,19
dread,4
failed,207
failed,207
failure,204
fuck,338
fucking,349
miserable,18
regret,42
shock,38
shocked,81
negligence,40
betrayed,5
cry,40
crying,35
idiot,163
idiots,244
selfish,117
upheaval,6
mess,125
crisis,1097
horrible,94
violence,107
abuse,78
rape,213
stupid,551
