words,ocurrences
panic,395
fear,3352
sad,1595
mental,2356
mind,1384
sorry,1714
shame,971
hate,1903
hell,1704
bad,3581
feel,2918
feeling,1346
shit,3482
worst,1671
worse,2411
blame,1296
lonely,107
chaos,463
mad,587
ruined,151
anxiety,394
stress,444
stressed,89
phobia,4
shame,971
hurt,605
disorder,85
loneliness,112
turmoil,38
anger,254
horror,340
rage,298
fate,166
nervous,103
restless,3
depression,284
grief,209
worry,1154
worried,979
angst,7
depressed,46
suicide,516
suffer,980
suffering,1499
uncertainty,261
uneasy,10
sadness,41
afraid,4016
alone,1308
suicidal,29
mood,161
tension,24
anxious,98
desperate,526
dismal,18
exhausted,81
insecure,45
distress,112
distressed,15
frustration,57
disgusting,1053
boredom,9
bored,48
insane,857
stupidity,660
bullshit,899
uncertain,125
displeased,6
uncomfortable,57
melancholy,2
overwhelmed,123
pessimistic,24
unhappy,52
upset,273
outrage,168
ass,1908
damn,1630
covidiot,2243
terrify,4
terrified,202
terrifying,117
distrust,132
scare,235
scared,1128
scaring,35
dread,35
failed,1563
failed,1563
failure,1205
fuck,4437
fucking,3354
miserable,92
regret,84
shock,181
shocked,294
negligence,679
betrayed,35
cry,279
crying,130
idiot,1673
idiots,588
selfish,1042
upheaval,19
mess,441
crisis,3393
horrible,503
violence,415
abuse,271
rape,80
stupid,2670
