words,ocurrences
panic,95
fear,539
sad,533
mental,911
mind,456
sorry,346
shame,262
hate,403
hell,408
bad,864
feel,995
feeling,385
shit,723
worst,479
worse,506
blame,332
lonely,38
chaos,88
mad,117
ruined,35
anxiety,267
stress,264
stressed,66
phobia,11
shame,262
hurt,127
disorder,290
loneliness,48
turmoil,17
anger,41
horror,37
rage,27
fate,30
nervous,37
restless,2
depression,141
grief,77
worry,248
worried,299
angst,13
depressed,21
suicide,66
suffer,205
suffering,317
uncertainty,119
uneasy,4
sadness,25
afraid,157
alone,492
suicidal,10
mood,41
tension,15
anxious,53
desperate,63
dismal,7
exhausted,58
insecure,13
distress,42
distressed,7
frustration,43
disgusting,139
boredom,5
bored,20
insane,123
stupidity,89
bullshit,235
uncertain,62
displeased,2
uncomfortable,35
melancholy,1
overwhelmed,47
pessimistic,6
unhappy,25
upset,52
outrage,40
ass,312
damn,359
covidiot,23
terrify,3
terrified,21
terrifying,41
distrust,32
scare,75
scared,145
scaring,9
dread,5
failed,353
failed,353
failure,569
fuck,701
fucking,615
miserable,23
regret,72
shock,68
shocked,75
negligence,66
betrayed,9
cry,72
crying,78
idiot,169
idiots,180
selfish,109
upheaval,16
mess,158
crisis,1502
horrible,142
violence,226
abuse,152
rape,14
stupid,486
