words,ocurrences
panic,377
fear,1593
sad,1605
mental,1506
mind,1291
sorry,1287
shame,1069
hate,1084
hell,1208
bad,2721
feel,2514
feeling,788
shit,2134
worst,1482
worse,1867
blame,1514
lonely,98
chaos,281
mad,338
ruined,157
anxiety,547
stress,598
stressed,120
phobia,19
shame,1069
hurt,379
disorder,82
loneliness,50
turmoil,45
anger,185
horror,140
rage,117
fate,99
nervous,58
restless,18
depression,705
grief,279
worry,661
worried,675
angst,10
depressed,67
suicide,583
suffer,408
suffering,1127
uncertainty,485
uneasy,5
sadness,50
afraid,504
alone,1579
suicidal,48
mood,153
tension,71
anxious,220
desperate,365
dismal,17
exhausted,101
insecure,47
distress,75
distressed,16
frustration,36
disgusting,584
boredom,43
bored,174
insane,316
stupidity,552
bullshit,697
uncertain,303
displeased,1
uncomfortable,61
melancholy,2
overwhelmed,287
pessimistic,12
unhappy,26
upset,155
outrage,221
ass,777
damn,999
covidiot,273
terrify,46
terrified,92
terrifying,130
distrust,26
scare,193
scared,446
scaring,30
dread,17
failed,982
failed,982
failure,735
fuck,2136
fucking,2128
miserable,56
regret,97
shock,246
shocked,292
negligence,222
betrayed,21
cry,209
crying,185
idiot,808
idiots,848
selfish,588
upheaval,13
mess,401
crisis,7154
horrible,355
violence,481
abuse,419
rape,57
stupid,2193
