words,ocurrences
panic,335
fear,1378
sad,728
mental,1235
mind,640
sorry,568
shame,490
hate,787
hell,689
bad,1943
feel,1417
feeling,452
shit,1060
worst,1091
worse,1677
blame,792
lonely,35
chaos,202
mad,228
ruined,93
anxiety,352
stress,444
stressed,59
phobia,5
shame,490
hurt,349
disorder,28
loneliness,64
turmoil,35
anger,61
horror,113
rage,47
fate,38
nervous,48
restless,16
depression,396
grief,95
worry,454
worried,654
angst,3
depressed,45
suicide,423
suffer,283
suffering,688
uncertainty,343
uneasy,7
sadness,30
afraid,321
alone,878
suicidal,27
mood,80
tension,33
anxious,66
desperate,243
dismal,9
exhausted,85
insecure,27
distress,46
distressed,48
frustration,98
disgusting,288
boredom,15
bored,99
insane,253
stupidity,230
bullshit,360
uncertain,104
displeased,1
uncomfortable,24
melancholy,2
overwhelmed,248
pessimistic,10
unhappy,21
upset,93
outrage,44
ass,497
damn,612
covidiot,99
terrify,7
terrified,68
terrifying,95
distrust,90
scare,142
scared,249
scaring,25
dread,13
failed,1168
failed,1168
failure,848
fuck,888
fucking,860
miserable,51
regret,49
shock,156
shocked,109
negligence,331
betrayed,22
cry,97
crying,134
idiot,1525
idiots,1074
selfish,252
upheaval,13
mess,249
crisis,2880
horrible,252
violence,432
abuse,224
rape,61
stupid,993
