words,ocurrences
panic,78
fear,418
sad,221
mental,615
mind,300
sorry,277
shame,2250
hate,201
hell,206
bad,522
feel,455
feeling,171
shit,391
worst,297
worse,453
blame,210
lonely,11
chaos,58
mad,62
ruined,46
anxiety,145
stress,312
stressed,49
phobia,3
shame,2250
hurt,57
disorder,49
loneliness,16
turmoil,8
anger,24
horror,23
rage,21
fate,25
nervous,23
restless,1
depression,370
grief,47
worry,236
worried,242
angst,0
depressed,10
suicide,65
suffer,163
suffering,231
uncertainty,79
uneasy,3
sadness,9
afraid,85
alone,216
suicidal,7
mood,25
tension,8
anxious,18
desperate,86
dismal,4
exhausted,18
insecure,5
distress,52
distressed,1
frustration,17
disgusting,61
boredom,2
bored,14
insane,40
stupidity,91
bullshit,153
uncertain,38
displeased,0
uncomfortable,4
melancholy,1
overwhelmed,34
pessimistic,2
unhappy,12
upset,40
outrage,15
ass,129
damn,155
covidiot,8
terrify,0
terrified,18
terrifying,38
distrust,9
scare,81
scared,67
scaring,4
dread,3
failed,226
failed,226
failure,229
fuck,348
fucking,300
miserable,81
regret,15
shock,54
shocked,48
negligence,38
betrayed,2
cry,30
crying,64
idiot,146
idiots,150
selfish,70
upheaval,6
mess,70
crisis,2973
horrible,55
violence,238
abuse,105
rape,16
stupid,324
