word,count
the,89856
to,55235
covid,47773
of,44990
19,39508
and,38891
in,35917
for,26341
is,24626
covid19,23958
it,16549
on,15494
are,15151
you,15149
that,15146
this,14506
coronavirus,13834
with,12793
vaccine,11967
from,11295
have,10565
be,10503
not,10368
at,9940
as,9771
we,9390
has,9162
new,9138
omicron,9109
cases,8545
people,8522
by,8066
amp,7779
more,7641
they,7567
will,7067
all,6652
can,6632
health,6527
your,6493
but,6368
get,6274
about,6082
who,5995
our,5729
or,5685
pandemic,5568
if,5322
what,5208
no,4935
their,4828
so,4822
now,4752
was,4746
been,4617
an,4584
how,4550
variant,4528
deaths,4377
booster,4363
vaccinated,4314
vaccines,4306
one,4238
us,4139
year,4085
up,4017
pfizer,3965
out,3965
just,3955
do,3953
after,3806
there,3759
my,3606
than,3576
vaccination,3523
news,3444
he,3441
2021,3374
against,3364
data,3319
over,3175
like,3143
via,3052
here,3016
government,3002
them,2942
when,2922
were,2771
don,2743
first,2741
why,2661
virus,2659
need,2635
re,2630
had,2600
should,2572
says,2530
still,2469
time,2448
its,2403
know,2394
children,2383
going,2375
today,2372
12,2333
would,2305
world,2302
last,2257
test,2247
positive,2221
public,2205
many,2203
please,2191
only,2156
said,2135
10,2111
during,2078
16,2065
day,2053
these,2052
some,2042
dose,2021
again,2016
due,1998
county,1994
other,1980
case,1970
years,1966
because,1949
patients,1949
being,1921
school,1914
his,1906
could,1884
must,1879
me,1869
december,1861
even,1850
which,1844
work,1839
christmas,1839
those,1830
since,1818
take,1814
also,1810
help,1810
may,1799
see,1797
state,1792
high,1789
two,1773
17,1770
before,1768
uk,1750
tests,1737
into,1729
well,1723
any,1720
population,1703
shot,1700
death,1691
every,1678
000,1678
most,1674
fda,1668
say,1654
make,1639
fully,1627
rules,1627
risk,1614
read,1601
go,1590
latest,1586
spread,1573
good,1572
getting,1567
care,1567
daily,1566
report,1551
find,1545
update,1542
free,1521
testing,1519
johnson,1513
shots,1509
ve,1500
months,1497
petition,1496
sign,1482
week,1475
doses,1474
home,1465
isn,1465
reported,1456
country,1448
analytics,1445
team,1434
stop,1429
away,1379
then,1377
hospital,1372
olds,1360
breaking,1359
rate,1359
use,1344
safe,1342
dec,1339
does,1336
where,1334
keep,1325
africa,1325
mask,1316
thursday,1313
million,1305
right,1304
number,1301
study,1294
think,1294
back,1292
students,1292
want,1289
unvaccinated,1284
confirmed,1283
way,1277
did,1274
total,1245
everyone,1242
another,1241
very,1239
live,1238
let,1238
medical,1234
days,1223
boosters,1221
long,1218
2020,1218
south,1216
mouthwash,1210
india,1204
infected,1202
dr,1201
got,1189
reports,1187
down,1183
global,1176
science,1172
never,1168
off,1166
end,1163
plan,1149
parties,1145
too,1140
research,1130
outbreak,1129
flu,1129
biden,1123
information,1122
kids,1118
while,1115
evidence,1112
disease,1109
much,1108
support,1100
same,1100
rule,1098
11,1097
plans,1088
masks,1084
street,1083
countries,1070
available,1069
yet,1061
measures,1058
infection,1053
really,1052
response,1044
restrictions,1042
party,1036
mandate,1033
per,1030
rapid,1023
education,1015
great,1012
next,1010
protect,1003
trump,1002
she,1001
100,1001
impact,999
schools,994
better,992
around,987
china,986
made,986
life,983
tested,974
downing,972
crime,968
americans,965
times,960
cdc,953
itself,952
her,946
investigate,945
kill,944
2022,944
far,941
full,941
am,934
ron,929
died,925
scientists,922
community,920
thanks,918
staff,912
die,911
under,909
start,908
safety,905
hospitals,899
third,897
travel,897
variants,895
through,892
states,885
ontario,877
important,873
until,871
mandates,870
system,867
infections,867
delta,862
lockdown,860
biontech,858
already,852
face,845
doesn,840
lives,839
fat,835
scandal,831
look,828
among,826
learn,824
minister,821
done,821
media,818
workers,810
ll,808
show,805
publichealth,804
less,803
updates,802
business,800
anti,798
vax,793
severe,790
come,790
sure,787
related,785
treatment,785
needs,785
insights,785
found,782
numbers,779
taking,778
best,777
least,776
doing,776
past,776
post,775
big,774
across,773
early,772
06,770
symptoms,767
family,764
including,762
continue,762
national,759
teachers,758
protection,754
age,752
effective,751
enough,750
weeks,749
shows,748
used,747
anyone,741
gop,736
local,736
part,735
won,734
money,728
thank,727
believe,726
amid,724
australia,723
received,722
datascience,722
stay,721
globalhealth,715
hope,715
likely,714
doctors,714
soon,712
healthcare,710
working,709
change,708
second,707
without,705
rates,700
canada,700
according,699
wednesday,698
didn,697
usafacts,697
hospitalizations,696
basic,696
three,695
hours,695
check,694
datavisualization,694
real,693
act,693
surge,691
him,690
officials,687
experts,686
person,686
share,684
vaccinations,677
both,677
human,676
old,676
visit,676
24,675
social,673
prevent,672
increase,672
give,672
might,671
listerine,666
ever,664
current,664
article,663
drug,663
dec9coup,663
own,660
total_stopsponsoringsac,660
following,659
87,659
call,655
young,651
20,651
president,650
jab,650
online,649
common,647
federal,647
immunity,646
put,646
omicronvariant,644
fight,642
15,639
follow,635
crisis,634
based,633
such,633
watch,633
child,631
save,629
thing,628
wave,627
told,621
things,619
emergency,616
between,614
city,612
making,612
50,612
yes,611
whatshappeninginmyanmar,611
united,610
bad,607
tanai,607
others,603
18,603
shinvwiyang,602
oh,601
active,601
tsp,600
rise,599
boris,597
sars,594
vs,594
florida,594
pm,590
parents,589
using,588
despite,587
open,586
borisjohnson,586
currently,586
effects,585
place,583
gt,583
control,582
nothing,581
actually,581
group,579
cause,578
nhs,576
sick,573
higher,573
having,573
something,572
75,570
services,567
coming,566
antibody,565
yesterday,562
recovery,561
man,561
almost,560
tell,560
month,558
cold,557
point,557
dying,554
access,553
fact,553
policy,553
results,553
lies,551
needed,551
provide,551
someone,551
department,547
ago,546
21,546
researchers,542
top,542
corona,535
immune,533
attacks,532
league,532
transmission,531
university,527
project,525
winter,525
tottenham,525
90,524
possible,522
given,521
announced,521
fauci,520
rising,520
approved,520
women,520
within,519
eligible,519
level,518
england,518
threat,517
tissue,514
game,512
highest,512
january,510
administration,507
always,507
details,507
general,505
spreading,504
wear,503
mild,502
nearly,501
seen,501
09,500
issues,497
few,496
senator,496
negative,493
icu,493
low,491
receive,491
employees,485
businesses,485
caused,485
love,485
term,484
website,484
job,482
release,481
story,480
join,477
usa,477
questions,477
saying,476
prevention,476
30,475
called,474
season,474
cov,473
international,473
list,472
maybe,472
house,472
food,472
wrong,472
book,472
contact,471
holiday,470
true,470
prime,467
mrna,467
yourself,465
concerns,464
potus,464
trying,462
info,462
aged,462
issue,462
14,461
looking,460
video,460
reduce,459
stupid,459
american,459
different,458
anything,456
instead,456
african,455
market,454
key,454
administered,453
chief,453
police,453
mean,452
clinic,452
further,451
pcr,450
link,449
each,449
remember,447
lot,447
heart,446
increased,442
bill,442
illness,442
able,441
advice,441
twitter,441
lost,440
recent,439
record,438
hard,437
residents,437
13,436
problem,435
doctor,435
though,433
misinformation,432
god,429
republicans,429
premier,429
moderna,429
members,428
wait,426
shit,425
close,425
comes,423
fuck,421
course,421
proof,421
below,421
feel,420
self,420
future,420
fear,420
question,420
america,417
five,416
quarantine,416
situation,416
political,415
pay,415
living,415
become,415
gov,414
six,414
everything,414
older,414
govt,413
especially,413
families,412
fourth,411
office,411
play,410
companies,409
covid_19,408
taken,406
serious,405
antigen,404
friday,404
2019,403
require,402
body,402
reporting,402
event,402
economic,401
program,401
individuals,399
huge,399
tomorrow,398
rights,397
reason,396
wearing,396
whole,396
claims,395
worse,394
company,394
senate,393
updated,393
ages,391
account,390
additional,390
astrazeneca,388
economy,388
dead,388
pakistan,386
means,386
republican,386
side,386
spike,385
proven,385
toll,385
hospitalized,384
vaxxed,383
postponed,382
york,381
vaccinate,380
understand,380
expected,379
adults,379
22,378
makes,378
private,377
continues,377
mandatory,375
vote,375
once,374
try,374
lab,374
running,372
service,372
non,371
hit,371
else,371
seems,370
left,369
protocols,369
official,368
dangerous,368
status,368
authorizes,367
players,367
required,367
ones,366
covidplanb,365
pre,365
air,365
clinical,364
recorded,364
fucking,363
aren,363
strong,362
affected,361
average,360
together,360
trial,358
jabs,358
40,357
mortality,357
thought,357
healthy,357
growth,357
ask,356
remain,356
truth,355
patient,353
texas,353
strain,353
clear,352
00,351
order,351
majority,351
half,351
freedom,350
result,350
exposure,349
mental,349
80,348
friends,348
expert,347
cost,347
guidance,347
app,346
detected,346
released,346
trust,344
records,343
facts,343
infectious,342
date,342
25,341
little,340
joe,340
pass,339
politics,339
fake,338
seriously,338
al,338
single,338
studies,337
either,336
expanding,336
large,336
history,336
morning,336
themselves,335
tweet,335
talk,335
set,334
antibodies,332
match,332
court,332
criminal,331
listen,331
return,330
major,330
ill,330
law,329
lead,328
haven,327
behind,327
chinese,326
late,326
markets,326
move,324
deadly,324
force,324
small,323
challenges,323
action,322
decision,320
ceo,320
millions,320
giving,319
etc,319
2nd,319
several,319
financial,318
youtube,318
sense,317
thread,316
citizens,316
area,316
cells,316
ensure,315
appointment,315
efforts,315
started,314
viruses,314
hear,314
avoid,314
tax,313
expands,313
night,312
natural,311
paid,311
communities,310
conference,309
interesting,309
border,309
desantis,308
ok,307
ahead,307
michigan,307
looks,307
cancer,307
hospitalization,307
exactly,306
identified,306
sector,305
district,304
idiots,302
28,302
1st,302
seeing,301
sa,301
treatments,301
senronjohnson,301
analysis,301
november,300
weekly,300
line,299
kills,298
head,296
