words,ocurrences
panic,314
fear,1541
sad,1770
mental,1092
mind,727
sorry,725
shame,506
hate,749
hell,849
bad,2270
feel,1444
feeling,436
shit,1468
worst,1320
worse,1784
blame,962
lonely,47
chaos,239
mad,202
ruined,108
anxiety,376
stress,416
stressed,91
phobia,2
shame,506
hurt,249
disorder,55
loneliness,214
turmoil,48
anger,89
horror,127
rage,125
fate,69
nervous,67
restless,3
depression,277
grief,118
worry,594
worried,768
angst,12
depressed,41
suicide,252
suffer,323
suffering,634
uncertainty,305
uneasy,5
sadness,36
afraid,254
alone,807
suicidal,63
mood,70
tension,55
anxious,59
desperate,162
dismal,16
exhausted,80
insecure,19
distress,110
distressed,11
frustration,60
disgusting,388
boredom,8
bored,106
insane,314
stupidity,248
bullshit,402
uncertain,114
displeased,2
uncomfortable,38
melancholy,0
overwhelmed,316
pessimistic,30
unhappy,27
upset,103
outrage,78
ass,638
damn,972
covidiot,167
terrify,10
terrified,71
terrifying,188
distrust,21
scare,279
scared,284
scaring,45
dread,16
failed,1554
failed,1554
failure,993
fuck,1272
fucking,1122
miserable,35
regret,49
shock,168
shocked,196
negligence,322
betrayed,43
cry,125
crying,110
idiot,715
idiots,394
selfish,373
upheaval,25
mess,261
crisis,3298
horrible,328
violence,401
abuse,240
rape,43
stupid,1213
