words,ocurrences
panic,409
fear,1412
sad,1167
mental,1200
mind,897
sorry,944
shame,538
hate,810
hell,964
bad,2011
feel,1753
feeling,691
shit,1685
worst,1291
worse,1286
blame,987
lonely,49
chaos,379
mad,323
ruined,161
anxiety,474
stress,587
stressed,103
phobia,7
shame,538
hurt,305
disorder,59
loneliness,56
turmoil,41
anger,117
horror,119
rage,57
fate,109
nervous,70
restless,5
depression,324
grief,111
worry,676
worried,617
angst,4
depressed,48
suicide,258
suffer,391
suffering,829
uncertainty,410
uneasy,146
sadness,34
afraid,335
alone,679
suicidal,22
mood,74
tension,35
anxious,101
desperate,351
dismal,22
exhausted,65
insecure,69
distress,99
distressed,14
frustration,40
disgusting,261
boredom,32
bored,85
insane,243
stupidity,264
bullshit,450
uncertain,240
displeased,1
uncomfortable,78
melancholy,4
overwhelmed,103
pessimistic,14
unhappy,33
upset,132
outrage,197
ass,672
damn,937
covidiot,141
terrify,2
terrified,88
terrifying,120
distrust,34
scare,202
scared,312
scaring,24
dread,11
failed,1266
failed,1266
failure,1101
fuck,1455
fucking,1239
miserable,28
regret,71
shock,216
shocked,248
negligence,170
betrayed,22
cry,125
crying,132
idiot,604
idiots,377
selfish,320
upheaval,15
mess,646
crisis,4866
horrible,253
violence,358
abuse,207
rape,89
stupid,1196
