words,ocurrences
panic,109
fear,411
sad,206
mental,518
mind,252
sorry,178
shame,151
hate,153
hell,228
bad,599
feel,435
feeling,167
shit,394
worst,284
worse,370
blame,254
lonely,14
chaos,51
mad,56
ruined,25
anxiety,149
stress,206
stressed,29
phobia,4
shame,151
hurt,57
disorder,43
loneliness,15
turmoil,8
anger,31
horror,25
rage,12
fate,20
nervous,19
restless,0
depression,74
grief,38
worry,181
worried,333
angst,1
depressed,16
suicide,98
suffer,120
suffering,243
uncertainty,66
uneasy,7
sadness,11
afraid,124
alone,173
suicidal,2
mood,18
tension,5
anxious,24
desperate,42
dismal,4
exhausted,29
insecure,1
distress,54
distressed,7
frustration,22
disgusting,63
boredom,2
bored,6
insane,61
stupidity,87
bullshit,130
uncertain,97
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,46
pessimistic,2
unhappy,1
upset,17
outrage,14
ass,130
damn,167
covidiot,14
terrify,0
terrified,11
terrifying,30
distrust,34
scare,100
scared,86
scaring,5
dread,4
failed,234
failed,234
failure,244
fuck,330
fucking,304
miserable,12
regret,39
shock,43
shocked,56
negligence,42
betrayed,3
cry,33
crying,38
idiot,98
idiots,114
selfish,63
upheaval,12
mess,71
crisis,943
horrible,44
violence,214
abuse,83
rape,21
stupid,317
