words,ocurrences
panic,59
fear,513
sad,465
mental,309
mind,274
sorry,320
shame,214
hate,231
hell,321
bad,798
feel,606
feeling,181
shit,559
worst,393
worse,522
blame,313
lonely,10
chaos,45
mad,77
ruined,23
anxiety,104
stress,172
stressed,36
phobia,1
shame,214
hurt,110
disorder,29
loneliness,13
turmoil,21
anger,66
horror,31
rage,29
fate,14
nervous,18
restless,0
depression,123
grief,43
worry,186
worried,211
angst,4
depressed,8
suicide,80
suffer,173
suffering,273
uncertainty,52
uneasy,5
sadness,12
afraid,145
alone,320
suicidal,10
mood,19
tension,13
anxious,21
desperate,86
dismal,4
exhausted,48
insecure,5
distress,17
distressed,2
frustration,36
disgusting,119
boredom,2
bored,14
insane,101
stupidity,133
bullshit,180
uncertain,24
displeased,1
uncomfortable,9
melancholy,0
overwhelmed,160
pessimistic,4
unhappy,6
upset,52
outrage,79
ass,192
damn,285
covidiot,66
terrify,1
terrified,26
terrifying,41
distrust,18
scare,234
scared,120
scaring,16
dread,4
failed,232
failed,232
failure,288
fuck,404
fucking,411
miserable,21
regret,42
shock,45
shocked,63
negligence,49
betrayed,9
cry,63
crying,50
idiot,166
idiots,179
selfish,131
upheaval,3
mess,128
crisis,1565
horrible,82
violence,76
abuse,92
rape,45
stupid,589
