words,ocurrences
panic,201
fear,668
sad,439
mental,675
mind,489
sorry,312
shame,499
hate,326
hell,395
bad,930
feel,843
feeling,305
shit,542
worst,531
worse,556
blame,411
lonely,22
chaos,254
mad,83
ruined,18
anxiety,267
stress,244
stressed,49
phobia,3
shame,499
hurt,104
disorder,66
loneliness,40
turmoil,23
anger,76
horror,54
rage,34
fate,49
nervous,24
restless,8
depression,132
grief,118
worry,229
worried,241
angst,2
depressed,48
suicide,118
suffer,223
suffering,804
uncertainty,91
uneasy,10
sadness,25
afraid,134
alone,386
suicidal,25
mood,21
tension,21
anxious,69
desperate,95
dismal,9
exhausted,47
insecure,8
distress,93
distressed,6
frustration,30
disgusting,155
boredom,4
bored,19
insane,110
stupidity,208
bullshit,163
uncertain,49
displeased,0
uncomfortable,24
melancholy,1
overwhelmed,100
pessimistic,10
unhappy,7
upset,59
outrage,52
ass,173
damn,338
covidiot,29
terrify,3
terrified,28
terrifying,36
distrust,16
scare,221
scared,150
scaring,9
dread,9
failed,443
failed,443
failure,478
fuck,550
fucking,565
miserable,33
regret,34
shock,102
shocked,121
negligence,102
betrayed,12
cry,80
crying,82
idiot,125
idiots,174
selfish,104
upheaval,8
mess,144
crisis,3206
horrible,140
violence,439
abuse,184
rape,18
stupid,460
