words,ocurrences
panic,200
fear,850
sad,831
mental,481
mind,536
sorry,778
shame,369
hate,595
hell,706
bad,1769
feel,1119
feeling,378
shit,1324
worst,1289
worse,1189
blame,557
lonely,37
chaos,235
mad,205
ruined,349
anxiety,182
stress,265
stressed,61
phobia,7
shame,369
hurt,156
disorder,32
loneliness,41
turmoil,48
anger,94
horror,67
rage,48
fate,44
nervous,35
restless,2
depression,141
grief,226
worry,378
worried,509
angst,7
depressed,28
suicide,128
suffer,251
suffering,515
uncertainty,120
uneasy,7
sadness,49
afraid,196
alone,576
suicidal,16
mood,86
tension,28
anxious,46
desperate,359
dismal,13
exhausted,74
insecure,10
distress,28
distressed,5
frustration,40
disgusting,233
boredom,7
bored,29
insane,194
stupidity,217
bullshit,330
uncertain,50
displeased,0
uncomfortable,36
melancholy,1
overwhelmed,199
pessimistic,16
unhappy,22
upset,84
outrage,77
ass,495
damn,695
covidiot,361
terrify,3
terrified,46
terrifying,135
distrust,29
scare,113
scared,176
scaring,17
dread,16
failed,610
failed,610
failure,1193
fuck,1643
fucking,1176
miserable,49
regret,51
shock,92
shocked,126
negligence,115
betrayed,10
cry,77
crying,72
idiot,293
idiots,309
selfish,330
upheaval,9
mess,235
crisis,1544
horrible,261
violence,173
abuse,121
rape,36
stupid,809
