words,ocurrences
panic,233
fear,1164
sad,681
mental,701
mind,618
sorry,472
shame,452
hate,631
hell,600
bad,1341
feel,1173
feeling,305
shit,905
worst,821
worse,1172
blame,704
lonely,21
chaos,478
mad,171
ruined,154
anxiety,268
stress,338
stressed,46
phobia,6
shame,452
hurt,438
disorder,57
loneliness,33
turmoil,22
anger,306
horror,62
rage,59
fate,41
nervous,54
restless,1
depression,209
grief,102
worry,358
worried,295
angst,6
depressed,35
suicide,172
suffer,211
suffering,434
uncertainty,362
uneasy,17
sadness,19
afraid,275
alone,2919
suicidal,16
mood,34
tension,18
anxious,67
desperate,159
dismal,24
exhausted,42
insecure,9
distress,66
distressed,7
frustration,39
disgusting,172
boredom,17
bored,38
insane,228
stupidity,188
bullshit,349
uncertain,91
displeased,3
uncomfortable,28
melancholy,2
overwhelmed,53
pessimistic,8
unhappy,13
upset,67
outrage,66
ass,342
damn,477
covidiot,61
terrify,8
terrified,32
terrifying,48
distrust,26
scare,208
scared,248
scaring,26
dread,15
failed,940
failed,940
failure,843
fuck,677
fucking,604
miserable,36
regret,41
shock,1922
shocked,131
negligence,106
betrayed,12
cry,68
crying,55
idiot,336
idiots,337
selfish,199
upheaval,13
mess,249
crisis,2067
horrible,203
violence,1432
abuse,142
rape,38
stupid,751
