words,ocurrences
panic,132
fear,735
sad,398
mental,623
mind,420
sorry,345
shame,309
hate,316
hell,350
bad,781
feel,743
feeling,318
shit,584
worst,1018
worse,692
blame,372
lonely,11
chaos,73
mad,94
ruined,31
anxiety,229
stress,441
stressed,63
phobia,4
shame,309
hurt,113
disorder,91
loneliness,36
turmoil,26
anger,54
horror,46
rage,14
fate,23
nervous,47
restless,21
depression,141
grief,112
worry,264
worried,260
angst,3
depressed,19
suicide,82
suffer,162
suffering,358
uncertainty,85
uneasy,3
sadness,29
afraid,158
alone,396
suicidal,10
mood,43
tension,18
anxious,57
desperate,74
dismal,8
exhausted,26
insecure,4
distress,37
distressed,5
frustration,51
disgusting,129
boredom,5
bored,11
insane,98
stupidity,131
bullshit,155
uncertain,78
displeased,1
uncomfortable,23
melancholy,0
overwhelmed,106
pessimistic,11
unhappy,10
upset,59
outrage,49
ass,191
damn,305
covidiot,37
terrify,1
terrified,28
terrifying,78
distrust,13
scare,119
scared,137
scaring,15
dread,8
failed,342
failed,342
failure,619
fuck,493
fucking,420
miserable,42
regret,41
shock,44
shocked,92
negligence,84
betrayed,9
cry,67
crying,52
idiot,315
idiots,203
selfish,103
upheaval,4
mess,148
crisis,1388
horrible,90
violence,252
abuse,159
rape,11
stupid,408
