words,ocurrences
panic,103
fear,639
sad,314
mental,635
mind,395
sorry,264
shame,182
hate,359
hell,372
bad,817
feel,710
feeling,380
shit,574
worst,515
worse,499
blame,295
lonely,105
chaos,56
mad,106
ruined,259
anxiety,202
stress,281
stressed,55
phobia,5
shame,182
hurt,81
disorder,56
loneliness,27
turmoil,10
anger,32
horror,20
rage,31
fate,21
nervous,31
restless,2
depression,117
grief,70
worry,251
worried,197
angst,4
depressed,14
suicide,105
suffer,499
suffering,309
uncertainty,90
uneasy,7
sadness,13
afraid,135
alone,340
suicidal,8
mood,25
tension,9
anxious,53
desperate,89
dismal,6
exhausted,27
insecure,7
distress,25
distressed,4
frustration,36
disgusting,101
boredom,3
bored,26
insane,101
stupidity,125
bullshit,196
uncertain,49
displeased,2
uncomfortable,9
melancholy,1
overwhelmed,63
pessimistic,2
unhappy,9
upset,31
outrage,34
ass,210
damn,292
covidiot,55
terrify,3
terrified,29
terrifying,43
distrust,19
scare,102
scared,157
scaring,14
dread,6
failed,365
failed,365
failure,1201
fuck,588
fucking,474
miserable,10
regret,25
shock,60
shocked,70
negligence,74
betrayed,6
cry,48
crying,33
idiot,172
idiots,148
selfish,88
upheaval,7
mess,128
crisis,1332
horrible,80
violence,216
abuse,142
rape,26
stupid,392
