words,ocurrences
panic,134
fear,584
sad,216
mental,434
mind,290
sorry,407
shame,200
hate,180
hell,256
bad,701
feel,607
feeling,195
shit,753
worst,237
worse,487
blame,217
lonely,12
chaos,54
mad,73
ruined,21
anxiety,113
stress,152
stressed,45
phobia,3
shame,200
hurt,70
disorder,47
loneliness,13
turmoil,14
anger,59
horror,23
rage,11
fate,13
nervous,25
restless,3
depression,67
grief,48
worry,162
worried,215
angst,3
depressed,22
suicide,75
suffer,102
suffering,150
uncertainty,79
uneasy,2
sadness,15
afraid,130
alone,288
suicidal,9
mood,45
tension,5
anxious,21
desperate,46
dismal,2
exhausted,27
insecure,6
distress,32
distressed,4
frustration,20
disgusting,156
boredom,2
bored,11
insane,100
stupidity,100
bullshit,247
uncertain,47
displeased,1
uncomfortable,10
melancholy,0
overwhelmed,62
pessimistic,0
unhappy,5
upset,51
outrage,34
ass,132
damn,228
covidiot,55
terrify,3
terrified,25
terrifying,33
distrust,15
scare,98
scared,130
scaring,7
dread,2
failed,174
failed,174
failure,178
fuck,768
fucking,496
miserable,11
regret,30
shock,58
shocked,86
negligence,34
betrayed,7
cry,44
crying,51
idiot,153
idiots,134
selfish,82
upheaval,1
mess,118
crisis,680
horrible,55
violence,177
abuse,75
rape,18
stupid,359
