words,ocurrences
panic,266
fear,1201
sad,969
mental,1189
mind,706
sorry,756
shame,529
hate,654
hell,704
bad,1729
feel,1662
feeling,483
shit,1151
worst,1040
worse,1178
blame,979
lonely,34
chaos,304
mad,216
ruined,144
anxiety,507
stress,553
stressed,92
phobia,11
shame,529
hurt,194
disorder,56
loneliness,60
turmoil,58
anger,87
horror,75
rage,52
fate,43
nervous,99
restless,5
depression,632
grief,112
worry,421
worried,559
angst,12
depressed,58
suicide,259
suffer,272
suffering,726
uncertainty,304
uneasy,16
sadness,22
afraid,263
alone,717
suicidal,12
mood,55
tension,34
anxious,106
desperate,150
dismal,15
exhausted,47
insecure,25
distress,65
distressed,22
frustration,46
disgusting,250
boredom,28
bored,41
insane,184
stupidity,186
bullshit,335
uncertain,155
displeased,0
uncomfortable,44
melancholy,2
overwhelmed,117
pessimistic,13
unhappy,13
upset,89
outrage,98
ass,472
damn,615
covidiot,74
terrify,3
terrified,56
terrifying,96
distrust,27
scare,170
scared,255
scaring,19
dread,22
failed,1174
failed,1174
failure,869
fuck,983
fucking,825
miserable,34
regret,134
shock,140
shocked,168
negligence,152
betrayed,20
cry,104
crying,94
idiot,525
idiots,307
selfish,225
upheaval,26
mess,421
crisis,4660
horrible,209
violence,522
abuse,275
rape,52
stupid,910
