words,ocurrences
panic,80
fear,374
sad,213
mental,435
mind,295
sorry,193
shame,148
hate,295
hell,315
bad,696
feel,512
feeling,150
shit,702
worst,428
worse,298
blame,201
lonely,15
chaos,51
mad,92
ruined,40
anxiety,154
stress,133
stressed,28
phobia,18
shame,148
hurt,92
disorder,20
loneliness,55
turmoil,5
anger,31
horror,28
rage,9
fate,14
nervous,23
restless,3
depression,70
grief,68
worry,181
worried,247
angst,4
depressed,5
suicide,43
suffer,88
suffering,2211
uncertainty,84
uneasy,2
sadness,17
afraid,191
alone,189
suicidal,5
mood,18
tension,9
anxious,25
desperate,35
dismal,2
exhausted,12
insecure,7
distress,26
distressed,6
frustration,16
disgusting,79
boredom,3
bored,16
insane,59
stupidity,56
bullshit,268
uncertain,41
displeased,0
uncomfortable,16
melancholy,0
overwhelmed,40
pessimistic,5
unhappy,5
upset,24
outrage,18
ass,154
damn,734
covidiot,16
terrify,1
terrified,19
terrifying,14
distrust,70
scare,69
scared,76
scaring,6
dread,8
failed,236
failed,236
failure,192
fuck,710
fucking,587
miserable,60
regret,27
shock,39
shocked,58
negligence,44
betrayed,2
cry,64
crying,35
idiot,128
idiots,81
selfish,37
upheaval,6
mess,123
crisis,947
horrible,65
violence,198
abuse,109
rape,28
stupid,317
