words,ocurrences
panic,40
fear,269
sad,181
mental,290
mind,211
sorry,151
shame,100
hate,114
hell,152
bad,536
feel,294
feeling,143
shit,277
worst,157
worse,247
blame,299
lonely,12
chaos,36
mad,40
ruined,35
anxiety,71
stress,53
stressed,15
phobia,1
shame,100
hurt,54
disorder,45
loneliness,12
turmoil,6
anger,19
horror,18
rage,14
fate,12
nervous,12
restless,0
depression,51
grief,152
worry,120
worried,79
angst,2
depressed,7
suicide,44
suffer,78
suffering,174
uncertainty,49
uneasy,13
sadness,9
afraid,48
alone,145
suicidal,4
mood,12
tension,7
anxious,16
desperate,25
dismal,4
exhausted,16
insecure,4
distress,22
distressed,0
frustration,11
disgusting,159
boredom,0
bored,8
insane,95
stupidity,55
bullshit,80
uncertain,18
displeased,0
uncomfortable,9
melancholy,1
overwhelmed,59
pessimistic,0
unhappy,6
upset,23
outrage,15
ass,89
damn,138
covidiot,29
terrify,3
terrified,13
terrifying,27
distrust,27
scare,41
scared,63
scaring,2
dread,4
failed,109
failed,109
failure,114
fuck,242
fucking,201
miserable,20
regret,26
shock,34
shocked,36
negligence,21
betrayed,5
cry,19
crying,22
idiot,61
idiots,92
selfish,50
upheaval,0
mess,42
crisis,522
horrible,48
violence,72
abuse,71
rape,9
stupid,217
