words,ocurrences
panic,301
fear,1145
sad,2124
mental,1293
mind,938
sorry,892
shame,794
hate,798
hell,1066
bad,2219
feel,1628
feeling,575
shit,1932
worst,1267
worse,1682
blame,776
lonely,69
chaos,229
mad,287
ruined,83
anxiety,313
stress,559
stressed,124
phobia,3
shame,794
hurt,255
disorder,110
loneliness,68
turmoil,65
anger,258
horror,199
rage,139
fate,78
nervous,44
restless,5
depression,210
grief,135
worry,594
worried,710
angst,8
depressed,51
suicide,222
suffer,338
suffering,868
uncertainty,223
uneasy,24
sadness,39
afraid,318
alone,951
suicidal,15
mood,95
tension,24
anxious,60
desperate,281
dismal,11
exhausted,162
insecure,30
distress,46
distressed,11
frustration,75
disgusting,401
boredom,7
bored,69
insane,390
stupidity,375
bullshit,536
uncertain,97
displeased,0
uncomfortable,42
melancholy,3
overwhelmed,333
pessimistic,17
unhappy,17
upset,115
outrage,62
ass,825
damn,1197
covidiot,105
terrify,29
terrified,70
terrifying,210
distrust,26
scare,270
scared,327
scaring,28
dread,31
failed,1096
failed,1096
failure,1256
fuck,1676
fucking,1447
miserable,52
regret,55
shock,124
shocked,103
negligence,339
betrayed,15
cry,354
crying,153
idiot,813
idiots,575
selfish,532
upheaval,15
mess,287
crisis,2996
horrible,376
violence,958
abuse,228
rape,38
stupid,1328
