words,ocurrences
panic,109
fear,735
sad,751
mental,794
mind,503
sorry,540
shame,382
hate,427
hell,507
bad,1314
feel,1239
feeling,552
shit,1083
worst,833
worse,926
blame,600
lonely,44
chaos,111
mad,176
ruined,85
anxiety,220
stress,285
stressed,82
phobia,3
shame,382
hurt,148
disorder,49
loneliness,63
turmoil,27
anger,89
horror,60
rage,42
fate,38
nervous,38
restless,5
depression,148
grief,93
worry,380
worried,407
angst,4
depressed,42
suicide,224
suffer,177
suffering,396
uncertainty,186
uneasy,7
sadness,29
afraid,176
alone,431
suicidal,13
mood,78
tension,24
anxious,61
desperate,211
dismal,20
exhausted,83
insecure,17
distress,53
distressed,17
frustration,83
disgusting,266
boredom,25
bored,35
insane,150
stupidity,149
bullshit,299
uncertain,118
displeased,1
uncomfortable,50
melancholy,1
overwhelmed,122
pessimistic,6
unhappy,14
upset,67
outrage,76
ass,336
damn,548
covidiot,77
terrify,3
terrified,41
terrifying,51
distrust,28
scare,121
scared,165
scaring,16
dread,16
failed,528
failed,528
failure,598
fuck,1201
fucking,924
miserable,28
regret,45
shock,79
shocked,126
negligence,165
betrayed,22
cry,70
crying,100
idiot,251
idiots,303
selfish,163
upheaval,7
mess,267
crisis,1824
horrible,193
violence,197
abuse,169
rape,23
stupid,776
