words,ocurrences
panic,202
fear,1070
sad,352
mental,330
mind,357
sorry,370
shame,223
hate,455
hell,339
bad,1005
feel,793
feeling,327
shit,746
worst,385
worse,579
blame,366
lonely,21
chaos,154
mad,102
ruined,59
anxiety,181
stress,174
stressed,42
phobia,5
shame,223
hurt,70
disorder,41
loneliness,14
turmoil,13
anger,45
horror,30
rage,41
fate,120
nervous,28
restless,3
depression,55
grief,38
worry,223
worried,234
angst,3
depressed,12
suicide,86
suffer,128
suffering,213
uncertainty,167
uneasy,2
sadness,16
afraid,183
alone,316
suicidal,8
mood,36
tension,6
anxious,27
desperate,45
dismal,4
exhausted,58
insecure,25
distress,22
distressed,1
frustration,52
disgusting,117
boredom,2
bored,15
insane,126
stupidity,112
bullshit,248
uncertain,43
displeased,4
uncomfortable,13
melancholy,0
overwhelmed,166
pessimistic,6
unhappy,7
upset,57
outrage,19
ass,206
damn,348
covidiot,36
terrify,4
terrified,34
terrifying,47
distrust,16
scare,179
scared,188
scaring,27
dread,4
failed,344
failed,344
failure,310
fuck,641
fucking,498
miserable,15
regret,23
shock,72
shocked,80
negligence,37
betrayed,7
cry,44
crying,40
idiot,185
idiots,199
selfish,146
upheaval,2
mess,98
crisis,771
horrible,162
violence,117
abuse,85
rape,12
stupid,486
